loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2]
177,2110030188,10,-2,1
178,2110033604,10,-2,1
179,2110037032,10,-2,2
180,2110043576,11,-2,2
181,2110046992,10,-2,1
182,2110050432,10,-2,1
183,2110053844,10,-2,1
184,2110057268,10,-2,2
185,2110060676,10,-2,2
186,2110064100,10,-2,2
187,2110067512,10,-2,2
188,2110070944,10,-2,1
189,2110074364,10,-2,1
190,2110077788,10,-2,2
191,2110081220,11,-2,2
192,2110084632,10,-2,1
193,2110088056,10,-2,1
194,2110091484,10,-3,1
195,2110094912,10,-2,2
196,2110098316,10,-2,2
197,2110101732,10,-2,1
198,2110105136,10,-2,2
199,2110108560,10,-2,2
200,2110111976,10,-3,2
201,2110115384,10,-2,2
202,2110118808,10,-3,2
203,2110125328,10,-2,2
204,2110128736,10,-2,2
205,2110132164,10,-2,2
206,2110135588,10,-2,2
207,2110139008,11,-1,2
208,2110142404,10,-2,2
209,2110145824,10,-1,2
210,2110149228,10,-1,1
211,2110152632,10,-2,2
212,2110156052,10,-2,2
213,2110159468,10,-2,2
214,2110162884,10,-2,2
215,2110166288,10,-2,2
216,2110169712,10,-2,2
217,2110173124,10,-2,2
218,2110176544,10,-2,1
219,2110179948,10,-2,1
220,2110183352,10,-2,1
221,2110186764,10,-2,1
222,2110190176,10,-2,1
223,2110193584,10,-2,1
224,2110197012,10,-2,1
225,2110203484,10,-2,1
226,2110206908,10,-3,1
227,2110210328,10,-2,2
228,2110213752,10,-2,1
229,2110217156,10,-2,1
230,2110220584,10,-2,2
231,2110223984,10,-2,1
232,2110227432,10,-2,1
233,2110230848,10,-2,2
234,2110234248,10,-2,2
235,2110237668,10,-2,2
236,2110241092,10,-2,2
237,2110244492,10,-2,2
238,2110247928,10,-2,2
239,2110251352,10,-2,2
240,2110254760,10,-3,2
241,2110258184,10,-2,1
242,2110261592,10,-2,2
243,2110265004,10,-2,2
244,2110268436,10,-2,1
245,2110271828,10,-2,2
246,2110275236,10,-2,2
247,2110281700,10,-2,2
248,2110285120,10,-2,1
249,2110288528,10,-2,1
250,2110291948,10,-2,2
251,2110295380,10,-2,1
252,2110298784,10,-2,2
253,2110302216,10,-2,1
254,2110305628,10,-2,2
255,2110309036,10,-2,1
256,2110312460,10,-2,2
257,2110315868,10,-2,1
258,2110319256,10,-2,1
259,2110322656,10,-2,1
260,2110326072,10,-2,1
261,2110329484,10,-2,1
262,2110332896,10,-2,1
263,2110336304,11,-2,1
264,2110339704,10,-2,1
265,2110343112,10,-1,2
266,2110346516,10,-2,1
267,2110349920,10,-2,2
268,2110353348,10,-2,2
269,2110359928,10,-2,2
270,2110363348,10,-2,2
271,2110366780,10,-2,2
272,2110370200,10,-2,2
273,2110373620,10,-2,2
274,2110377052,10,-2,2
275,2110380460,10,-2,2
276,2110383872,10,-2,1
277,2110387292,10,-2,1
278,2110390704,10,-2,1
279,2110394116,10,-2,1
280,2110397544,10,-2,1
281,2110400948,10,-2,1
282,2110404364,10,-2,1
283,2110407800,10,-2,1
284,2110411212,10,-2,1
285,2110414628,10,-2,1
286,2110418028,10,-2,1
287,2110421444,10,-2,1
288,2110424868,10,-2,1
289,2110428308,10,-2,2
290,2110431740,10,-2,1
291,2110435156,10,-2,2
292,2110441808,10,-2,1
293,2110445204,10,-2,1
294,2110448616,10,-1,2
295,2110452024,10,-2,1
296,2110455440,10,-2,1
297,2110458852,10,-2,1
298,2110462280,10,-2,2
299,2110465704,11,-2,1
300,2110469132,10,-2,1
301,2110472560,10,-2,1
302,2110475984,10,-2,1
303,2110479428,10,-2,1
304,2110482856,10,-2,0
305,2110486272,10,-2,0
306,2110489704,10,-2,-0
307,2110493144,10,-2,0
308,2110496568,10,-2,0
309,2110500008,10,-2,-0
310,2110503440,10,-2,-0
311,2110506860,10,-2,0
312,2110510300,10,-2,-0
313,2110513728,10,-2,-0
314,2110520108,10,-2,0
315,2110523532,10,-2,0
316,2110526924,10,-2,0
317,2110530336,10,-2,0
318,2110533752,10,-2,1
319,2110537160,10,-2,1
320,2110540564,10,-2,1
321,2110543968,10,-2,1
322,2110547380,10,-2,1
323,2110550784,10,-2,2
324,2110554220,10,-3,1
325,2110557620,10,-2,2
326,2110561032,10,-2,2
327,2110564464,10,-2,3
328,2110567880,10,-2,2
329,2110571292,10,-2,2
330,2110574716,10,-2,3
331,2110578140,10,-2,3
332,2110581560,10,-2,3
333,2110585008,10,-2,3
334,2110588436,10,-2,3
335,2110591868,10,-2,3
336,2110598292,10,-2,3
337,2110601728,10,-2,4
338,2110605168,10,-2,3
339,2110608616,10,-2,3
340,2110612044,11,-2,2
341,2110615468,10,-2,2
342,2110618884,10,-2,2
343,2110622300,10,-2,2
344,2110625716,10,-2,1
345,2110629156,10,-2,1
346,2110632588,10,-2,1
347,2110636044,10,-2,1
348,2110639480,10,-2,-0
349,2110642916,10,-2,0
350,2110646360,10,-2,-0
351,2110649792,10,-2,0
352,2110653236,10,-2,-0
353,2110656688,10,-2,0
354,2110660100,10,-2,-0
355,2110663548,10,-2,0
356,2110666964,10,-2,0
357,2110670360,9,-2,1
358,2110676836,10,-2,1
359,2110680244,10,-2,1
360,2110683640,10,-2,2
361,2110687056,10,-1,2
362,2110690484,10,-2,3
363,2110693892,10,-2,3
364,2110697320,11,-2,3
365,2110700748,10,-2,3
366,2110704188,10,-2,3
367,2110707604,10,-2,3
368,2110711020,10,-2,3
369,2110714448,10,-2,3
370,2110717888,10,-2,3
371,2110721312,10,-2,3
372,2110724740,10,-2,3
373,2110728180,10,-2,3
374,2110731616,10,-2,3
375,2110735056,10,-2,2
376,2110738492,10,-2,2
377,2110741920,10,-2,2
378,2110745336,10,-2,1
379,2110748772,10,-2,1
380,2110755252,10,-2,1
381,2110758672,10,-2,1
382,2110762120,10,-2,0
383,2110765532,10,-2,1
384,2110768964,10,-2,1
385,2110772408,10,-2,0
386,2110775840,10,-2,0
387,2110779272,10,-2,1
388,2110782704,10,-2,0
389,2110786116,10,-2,1
390,2110789520,10,-2,1
391,2110792928,10,-2,1
392,2110796332,10,-2,1
393,2110799732,10,-2,2
394,2110803148,10,-2,2
395,2110806576,10,-2,2
396,2110809996,10,-1,2
397,2110813416,10,-2,3
398,2110816836,10,-2,2
399,2110820264,10,-2,3
400,2110823704,11,-2,3
401,2110827132,10,-2,3
402,2110830564,10,-2,3
403,2110837052,10,-2,3
404,2110840488,10,-3,3
405,2110843932,10,-2,2
406,2110847368,10,-2,2
407,2110850784,10,-2,2
408,2110854228,10,-2,2
409,2110857624,10,-2,2
410,2110861040,10,-2,1
411,2110864460,10,-2,1
412,2110867872,10,-2,1
413,2110871284,10,-2,1
414,2110874728,10,-2,1
415,2110878140,10,-2,1
416,2110881556,10,-2,1
417,2110884996,10,-3,1
418,2110888428,10,-2,0
419,2110891848,10,-2,0
420,2110895264,10,-1,1
421,2110898672,10,-2,1
422,2110902096,10,-2,0
423,2110905528,10,-2,0
424,2110908944,10,-2,0
425,2110915416,10,-2,0
426,2110918812,10,-2,1
427,2110922236,10,-2,1
428,2110925664,10,-2,1
429,2110929092,10,-2,1
430,2110932488,10,-2,1
431,2110935904,10,-2,1
432,2110939328,10,-2,2
433,2110942740,10,-2,1
434,2110946156,10,-2,2
435,2110949572,10,-2,1
436,2110952980,10,-2,2
437,2110956388,10,-1,2
438,2110959800,10,-2,2
439,2110963220,10,-2,2
440,2110966620,11,-2,2
441,2110970048,10,-2,2
442,2110973472,10,-2,2
443,2110976904,10,-2,2
444,2110980332,10,-2,2
445,2110983740,10,-2,2
446,2110987168,10,-3,2
447,2110993668,10,-2,2
448,2110997080,10,-2,2
449,2111000484,10,-2,2
450,2111003896,10,-2,2
451,2111007324,10,-2,2
452,2111010748,10,-2,2
453,2111014180,10,-2,2
454,2111017600,10,-2,2
455,2111021024,10,-2,2
456,2111024436,10,-2,2
457,2111027848,10,-2,2
458,2111031264,10,-2,2
459,2111034680,10,-2,1
460,2111038076,10,-1,2
461,2111041488,10,-2,2
462,2111044912,10,-2,2
463,2111048348,10,-2,2
464,2111051772,10,-2,2
465,2111055184,10,-2,2
466,2111058616,10,-2,2
467,2111062044,10,-2,2
468,2111065456,10,-2,2
469,2111071956,10,-2,2
470,2111075380,11,-2,1
471,2111078804,10,-2,2
472,2111082208,10,-2,2
473,2111085644,10,-2,2
474,2111089052,10,-2,1
475,2111092460,10,-2,1
476,2111095872,10,-2,2
477,2111099284,10,-2,1
478,2111102688,10,-2,1
479,2111106128,10,-2,1
480,2111109548,10,-2,1
481,2111112956,10,-2,1
482,2111116380,10,-2,1
483,2111119788,10,-2,1
484,2111123200,10,-2,1
485,2111126608,10,-2,1
486,2111130020,10,-2,1
487,2111133424,10,-2,1
488,2111136848,10,-2,1
489,2111140248,10,-1,1
490,2111143652,10,-2,1
491,2111147088,10,-2,2
492,2111153520,10,-2,2
493,2111156920,10,-2,2
494,2111160336,10,-2,2
495,2111163732,10,-2,2
496,2111167156,10,-2,2
497,2111170584,10,-2,2
498,2111174008,10,-2,2
499,2111177408,10,-2,1
500,2111180840,10,-2,2
501,2111184256,10,-2,1
502,2111187668,10,-2,2
503,2111191096,10,-2,1
504,2111194508,10,-2,1
505,2111197912,10,-2,1
506,2111201344,10,-2,1
507,2111204748,10,-2,2
508,2111208160,10,-2,1
509,2111211584,10,-2,1
510,2111215008,10,-2,1
511,2111218428,10,-2,1
512,2111221856,10,-2,2
513,2111225264,10,-2,1
514,2111231672,10,-2,2
515,2111235064,10,-2,1
516,2111238480,10,-2,2
517,2111241892,10,-2,2
518,2111245312,10,-2,2
519,2111248728,10,-2,2
520,2111252168,10,-2,2
521,2111255584,10,-2,2
522,2111258992,10,-2,2
523,2111262428,10,-2,2
524,2111265876,10,-2,2
525,2111269312,10,-2,2
526,2111272740,10,-2,2
527,2111276160,10,-2,2
528,2111279560,10,-2,2
529,2111282968,10,-2,2
530,2111286396,10,-2,2
531,2111289804,10,-2,2
532,2111293228,10,-2,2
533,2111296680,10,-2,2
534,2111300096,10,-2,2
535,2111303520,10,-2,2
536,2111310016,10,-2,1
537,2111313432,10,-2,2
538,2111316844,10,-2,1
539,2111320256,10,-2,1
540,2111323656,10,-2,1
541,2111327072,10,-2,1
542,2111330492,10,-2,1
543,2111333904,10,-2,1
544,2111337328,10,-2,1
545,2111340752,10,-2,1
546,2111344168,10,-2,1
547,2111347580,10,-2,2
548,2111350992,10,-3,1
549,2111354412,10,-2,1
550,2111357820,10,-2,1
551,2111361252,10,-2,2
552,2111364688,10,-2,1
553,2111368104,10,-2,2
554,2111371520,10,-1,2
555,2111374916,10,-2,1
556,2111378316,10,-2,1
557,2111381724,10,-2,2
558,2111388288,10,-2,2
559,2111391720,10,-2,1
560,2111395164,10,-2,3
561,2111398588,10,-2,2
562,2111402020,10,-2,2
563,2111405440,10,-2,2
564,2111408852,10,-2,2
565,2111412288,10,-2,2
566,2111415716,10,-2,2
567,2111419148,10,-2,2
568,2111422576,10,-2,2
569,2111425992,10,-2,2
570,2111429404,10,-2,2
571,2111432844,10,-2,2
572,2111436268,10,-2,2
573,2111439688,10,-2,2
574,2111443108,10,-2,2
575,2111446540,10,-2,2
576,2111449948,10,-2,2
577,2111453376,10,-2,2
578,2111456792,10,-2,2
579,2111460204,10,-2,2
580,2111463608,10,-2,2
581,2111470076,10,-2,2
582,2111473500,10,-2,2
583,2111476912,10,-2,2
584,2111480344,10,-2,3
585,2111483776,10,-2,2
586,2111487196,10,-2,2
587,2111490628,10,-2,3
588,2111494064,10,-2,2
589,2111497500,11,-2,3
590,2111500928,10,-2,3
591,2111504352,10,-2,2
592,2111507788,10,-2,2
593,2111511200,10,-2,2
594,2111514628,10,-2,2
595,2111518060,10,-2,2
596,2111521476,10,-2,2
597,2111524916,10,-2,2
598,2111528328,10,-2,2
599,2111531748,10,-2,2
600,2111535184,10,-2,2
601,2111538600,10,-2,2
602,2111542020,10,-2,2
603,2111548504,10,-2,2
604,2111551928,10,-2,2
605,2111555356,10,-2,2
606,2111558800,10,-2,2
607,2111562204,10,-2,2
608,2111565616,10,-2,2
609,2111569040,10,-2,1
610,2111572452,10,-2,2
611,2111575880,10,-2,2
612,2111579304,10,-2,1
613,2111582712,10,-2,1
614,2111586128,10,-2,1
615,2111589552,10,-2,1
616,2111592976,10,-2,1
617,2111596396,10,-2,1
618,2111599820,10,-2,1
619,2111603224,10,-2,1
620,2111606644,10,-2,1
621,2111610060,10,-2,1
622,2111613452,10,-1,1
623,2111616872,10,-2,1
624,2111620300,10,-2,1
625,2111626796,10,-2,1
626,2111630224,10,-2,1
627,2111633636,10,-2,0
628,2111637064,10,-2,0
629,2111640480,10,-2,1
630,2111643900,10,-2,1
631,2111647324,10,-2,1
632,2111650732,10,-2,1
633,2111654164,10,-2,1
634,2111657572,10,-2,1
635,2111660992,10,-1,1
636,2111664416,10,-2,1
637,2111667836,10,-2,1
638,2111671252,10,-2,1
639,2111674684,10,-2,1
640,2111678084,10,-2,1
641,2111681504,10,-2,2
642,2111684916,10,-2,2
643,2111688360,10,-2,2
644,2111691800,10,-2,2
645,2111695228,10,-2,2
646,2111698632,10,-2,2
647,2111705152,10,-2,2
648,2111708580,10,-2,2
649,2111711992,11,-2,2
650,2111715432,11,-2,2
651,2111718856,10,-2,2
652,2111722276,10,-2,2
653,2111725712,10,-2,3
654,2111729120,10,-2,2
655,2111732536,11,-2,3
656,2111735972,10,-2,3
657,2111739392,10,-2,2
658,2111742808,10,-2,2
659,2111746240,10,-2,2
660,2111749660,10,-2,2
661,2111753068,10,-2,2
662,2111756476,10,-2,1
663,2111759892,10,-2,1
664,2111763312,10,-2,1
665,2111766736,10,-2,1
666,2111770160,10,-2,1
667,2111773592,10,-2,1
668,2111776992,10,-2,0
669,2111780404,10,-2,0
670,2111786768,10,-2,0
671,2111790216,10,-2,0
672,2111793624,10,-2,0
673,2111797036,10,-2,0
674,2111800464,10,-2,0
675,2111803892,10,-2,0
676,2111807312,10,-2,0
677,2111810736,10,-2,1
678,2111814136,10,-2,0
679,2111817544,10,-2,1
680,2111820984,10,-2,1
681,2111824388,10,-2,0
682,2111827804,10,-2,1
683,2111831224,10,-2,1
684,2111834624,10,-2,1
685,2111838032,10,-2,1
686,2111841444,10,-2,1
687,2111844860,10,-2,1
688,2111848284,10,-2,1
689,2111851684,10,-2,1
690,2111855096,10,-2,1
691,2111858500,10,-2,1
692,2111864912,10,-1,1
693,2111868328,10,-2,1
694,2111871744,10,-2,1
695,2111875172,11,-2,1
696,2111878592,10,-2,1
697,2111882020,11,-2,0
698,2111885452,10,-2,-0
699,2111888880,10,-2,0
700,2111892316,10,-2,-0
701,2111895748,10,-2,-0
702,2111899180,10,-2,-0
703,2111902632,10,-2,-1
704,2111906072,10,-2,-0
705,2111909504,10,-2,-1
706,2111912948,10,-2,-1
707,2111916384,10,-2,-1
708,2111919820,10,-2,-1
709,2111923260,10,-2,-0
710,2111926692,10,-2,-0
711,2111930108,10,-2,-0
712,2111933548,10,-2,-0
713,2111936960,10,-2,0
714,2111948448,10,-2,1
715,2111951852,10,-2,1
716,2111955272,10,-2,1
717,2111958668,10,-2,2
718,2111962080,10,-2,2
719,2111965492,10,-2,2
720,2111968908,10,-2,2
721,2111972332,10,-2,2
722,2111975748,10,-2,2
723,2111979160,10,-1,3
724,2111982576,10,-2,3
725,2111985992,10,-2,3
726,2111989392,10,-2,3
727,2111992820,10,-2,3
728,2111996252,10,-2,3
729,2111999688,11,-2,3
730,2112003132,10,-2,3
731,2112006544,10,-2,3
732,2112009976,10,-2,3
733,2112013416,10,-2,3
734,2112016852,10,-2,3
735,2112020292,10,-2,3
736,2112026796,10,-2,2
737,2112030232,10,-2,2
738,2112033648,10,-2,2
739,2112037072,10,-2,1
740,2112040472,10,-2,1
741,2112043888,10,-2,1
742,2112047304,10,-2,1
743,2112050716,10,-2,1
744,2112054124,10,-2,1
745,2112057552,10,-2,1
746,2112060976,10,-2,1
747,2112064404,10,-2,1
748,2112067848,10,-2,0
749,2112071264,10,-2,0
750,2112074684,10,-2,1
751,2112078100,10,-2,0
752,2112081528,10,-2,0
753,2112084944,10,-2,1
754,2112088364,10,-2,1
755,2112091772,10,-2,1
756,2112095192,10,-2,1
757,2112098616,10,-2,0
758,2112105080,10,-3,1
759,2112108508,10,-2,1
760,2112111924,10,-2,1
761,2112115336,10,-2,0
762,2112118740,10,-2,1
763,2112122140,10,-2,1
764,2112125532,10,-2,2
765,2112128940,10,-1,1
766,2112132336,10,-1,2
767,2112135744,10,-2,1
768,2112139168,10,-2,2
769,2112142584,10,-2,2
770,2112146008,10,-2,2
771,2112149424,10,-2,2
772,2112152852,10,-2,2
773,2112156260,10,-2,2
774,2112159668,10,-2,2
775,2112163092,10,-2,2
776,2112166508,10,-2,2
777,2112169916,10,-2,2
778,2112173332,11,-2,1
779,2112176740,10,-2,2
780,2112183220,10,-2,1
781,2112186656,10,-2,0
782,2112190072,10,-2,0
783,2112193504,10,-2,0
784,2112196940,10,-2,0
785,2112200360,10,-2,-0
786,2112203828,10,-2,-1
787,2112207272,10,-2,-0
788,2112210708,10,-2,-1
789,2112214160,10,-2,-0
790,2112217596,10,-2,-1
791,2112221056,10,-2,-1
792,2112224496,10,-2,-1
793,2112227940,10,-2,-1
794,2112231404,10,-2,-1
795,2112234840,10,-2,-0
796,2112238280,10,-2,-1
797,2112241720,10,-2,-0
798,2112245152,10,-2,-0
799,2112248592,10,-2,-0
800,2112252024,10,-2,-0
801,2112255444,10,-2,-0
802,2112261964,10,-2,0
803,2112265376,10,-2,0
804,2112268784,11,-2,1
805,2112272200,10,-2,1
806,2112275632,10,-2,1
807,2112279052,10,-2,1
808,2112282472,10,-2,1
809,2112285892,10,-2,1
810,2112289308,10,-2,1
811,2112292712,10,-2,1
812,2112296140,10,-2,2
813,2112299548,10,-2,2
814,2112302948,10,-2,1
815,2112306368,10,-2,2
816,2112309800,10,-2,2
817,2112313232,10,-2,3
818,2112316644,10,-2,2
819,2112320080,10,-2,2
820,2112323500,10,-2,2
821,2112326916,10,-2,2
822,2112330336,10,-2,2
823,2112333772,10,-2,2
824,2112340272,10,-2,2
825,2112343700,10,-2,2
826,2112347128,10,-2,2
827,2112350568,10,-2,2
828,2112353984,10,-2,2
829,2112357416,10,-2,2
830,2112360816,10,-2,2
831,2112364240,10,-2,2
832,2112367656,10,-2,2
833,2112371064,10,-2,2
834,2112374492,10,-2,2
835,2112377912,10,-2,2
836,2112381332,10,-2,2
837,2112384752,10,-2,2
838,2112388188,10,-2,2
839,2112391580,10,-2,2
840,2112395000,10,-2,2
841,2112398444,10,-2,3
842,2112401860,10,-2,3
843,2112405288,10,-2,3
844,2112408728,10,-2,3
845,2112412160,10,-2,3
846,2112418528,10,-2,4
847,2112421968,10,-2,4
848,2112425368,10,-2,4
849,2112428808,10,-2,5
850,2112432248,10,-2,5
851,2112435676,10,-2,5
852,2112439096,10,-2,5
853,2112442540,10,-2,5
854,2112445964,10,-2,5
855,2112449404,10,-2,5
856,2112452832,10,-2,5
857,2112456268,10,-2,5
858,2112459700,10,-2,4
859,2112463136,10,-2,4
860,2112466556,10,-2,4
861,2112469980,10,-2,4
862,2112473416,10,-2,4
863,2112476852,10,-2,3
864,2112480308,10,-2,3
865,2112483740,10,-1,3
866,2112487168,10,-2,2
867,2112490608,10,-2,2
868,2112494028,10,-3,1
869,2112500428,10,-2,1
870,2112503868,10,-2,-0
871,2112507308,10,-2,-0
872,2112510744,10,-2,-0
873,2112514188,10,-2,-1
874,2112517620,10,-2,-1
875,2112521060,10,-2,-1
876,2112524492,10,-2,-1
877,2112527916,10,-2,-1
878,2112531376,10,-2,-1
879,2112534820,10,-2,-1
880,2112538244,10,-2,-1
881,2112541700,10,-2,-0
882,2112545136,10,-2,-1
883,2112548568,10,-2,0
884,2112552000,10,-2,0
885,2112555424,10,-2,0
886,2112558848,10,-2,0
887,2112562284,10,-2,1
888,2112565676,10,-2,1
889,2112569088,10,-2,1
890,2112575568,10,-2,1
891,2112578980,10,-2,2
892,2112582372,10,-2,1
893,2112585776,10,-1,2
894,2112589180,10,-2,2
895,2112592584,11,-2,2
896,2112596012,10,-2,2
897,2112599424,10,-2,2
898,2112602824,10,-2,2
899,2112606264,10,-2,2
900,2112609688,10,-2,2
901,2112613116,10,-2,3
902,2112616540,10,-2,2
903,2112619980,10,-2,2
904,2112623416,10,-2,3
905,2112626852,10,-2,2
906,2112630280,10,-2,2
907,2112633708,10,-2,2
908,2112637120,10,-2,2
909,2112640548,10,-2,2
910,2112643964,10,-2,2
911,2112647396,10,-2,2
912,2112650816,10,-2,2
913,2112657460,10,-2,2
914,2112660884,10,-2,2
915,2112664300,10,-2,2
916,2112667724,10,-2,2
917,2112671140,10,-2,2
918,2112674564,10,-2,2
919,2112678008,10,-3,2
920,2112681420,10,-2,2
921,2112684880,10,-2,2
922,2112688324,10,-2,2
923,2112691760,10,-2,2
924,2112695176,10,-2,2
925,2112698616,10,-2,2
926,2112702032,10,-2,1
927,2112705440,10,-2,2
928,2112708860,10,-2,2
929,2112712284,10,-2,2
930,2112715708,10,-2,2
931,2112719128,10,-2,1
932,2112722544,10,-2,2
933,2112725956,10,-2,2
934,2112729360,10,-2,2
935,2112735832,10,-2,2
936,2112739252,10,-2,1
937,2112742660,10,-2,1
938,2112746076,10,-2,1
939,2112749484,10,-2,1
940,2112752924,10,-2,0
941,2112756348,10,-2,1
942,2112759776,10,-2,1
943,2112763212,10,-2,1
944,2112766628,10,-2,1
945,2112770052,10,-2,0
946,2112773480,10,-2,0
947,2112776908,10,-2,1
948,2112780344,10,-2,0
949,2112783756,10,-2,0
950,2112787168,10,-2,1
951,2112790588,10,-2,1
952,2112793996,10,-2,1
953,2112797420,10,-2,2
954,2112800840,10,-2,2
955,2112804244,10,-2,1
956,2112807656,10,-2,2
957,2112814220,10,-2,2
958,2112817648,10,-2,2
959,2112821088,10,-2,2
960,2112824520,10,-2,2
961,2112827932,10,-2,2
962,2112831372,10,-2,2
963,2112834808,10,-2,3
964,2112838248,10,-2,2
965,2112841672,10,-2,3
966,2112845104,10,-2,3
967,2112848516,10,-2,3
968,2112851944,11,-2,3
969,2112855384,10,-2,3
970,2112858808,10,-2,3
971,2112862244,10,-2,3
972,2112865680,10,-2,3
973,2112869116,10,-2,2
974,2112872552,10,-2,2
975,2112875964,10,-2,2
976,2112879388,10,-2,2
977,2112882828,10,-2,2
978,2112886224,10,-2,1
979,2112892808,10,-2,2
980,2112896208,10,-2,1
981,2112899624,10,-2,1
982,2112903028,10,-2,1
983,2112906456,10,-2,1
984,2112909884,10,-2,1
985,2112913308,10,-2,1
986,2112916728,10,-2,1
987,2112920164,10,-2,1
988,2112923584,10,-2,1
