loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2]
180,20487552,-1,0,-1
181,20490936,-0,1,-1
182,20494344,-0,1,-1
183,20497736,-0,1,-1
184,20501144,-0,1,-1
185,20504556,0,1,-1
186,20507944,0,1,-1
187,20511336,0,1,-1
188,20514700,1,1,-1
189,20518080,1,1,-1
190,20521448,1,0,-0
191,20524820,1,0,-0
192,20528204,1,0,0
193,20531560,1,-0,0
194,20534924,1,-0,0
195,20538304,1,-1,0
196,20541680,1,-1,0
197,20545052,1,-1,0
198,20548408,1,-1,0
199,20551796,1,-1,0
200,20555160,1,-1,0
201,20558528,1,-1,0
202,20561912,1,-0,0
203,20565280,1,-0,0
204,20568660,1,-0,0
205,20575252,1,-0,0
206,20578624,0,-0,0
207,20581984,0,0,0
208,20585344,0,0,0
209,20588736,0,-0,0
210,20592108,0,0,0
211,20595472,0,0,0
212,20598844,0,-0,-0
213,20602224,0,-0,0
214,20605596,0,-0,-0
215,20608988,0,-0,-0
216,20612380,0,-0,0
217,20615764,0,-0,-0
218,20619172,1,-0,0
219,20622556,0,-0,-0
220,20625952,1,0,-0
221,20629344,1,0,-0
222,20632736,1,-0,-0
223,20636120,1,0,-1
224,20639492,1,0,-0
225,20642880,1,0,-1
226,20646248,1,0,-1
227,20649612,1,0,-1
228,20652992,1,0,-1
229,20656360,1,0,-1
230,20662944,1,0,-1
231,20666308,1,0,-1
232,20669668,1,0,-1
233,20673028,1,0,-0
234,20676380,1,0,-1
235,20679756,1,0,-1
236,20683136,1,0,-0
237,20686500,1,0,-0
238,20689880,1,-0,-0
239,20693272,0,-0,-0
240,20696660,0,-0,-0
241,20700064,-0,-1,0
242,20703452,-1,-1,0
243,20706844,-1,-1,0
244,20710228,-1,-1,0
245,20713620,-1,-0,0
246,20717012,-1,-0,0
247,20720392,-1,-0,0
248,20723788,-1,-0,0
249,20727192,-1,-0,0
250,20730572,-1,0,0
251,20733960,-0,0,0
252,20737336,-0,0,0
253,20740724,-0,0,0
254,20744092,0,0,0
255,20750636,0,0,0
256,20754000,0,0,0
257,20757364,0,-0,0
258,20760728,0,-0,0
259,20764092,0,-0,0
260,20767468,0,-0,0
261,20770860,0,-0,0
262,20774228,-0,-0,0
263,20777616,-0,-0,0
264,20781008,-0,-0,0
265,20784404,-0,-0,0
266,20787788,-0,-0,0
267,20791200,-0,-0,0
268,20794600,-0,-0,0
269,20797980,-0,0,0
270,20801348,-0,0,0
271,20804728,-0,0,0
272,20808096,-0,0,-0
273,20811488,0,0,-0
274,20814872,-0,0,0
275,20818236,-0,0,0
276,20821604,-0,-0,0
277,20825000,0,-0,0
278,20828380,-0,-0,0
279,20831768,-0,-0,0
280,20838356,0,-0,1
281,20841732,0,-0,1
282,20845104,1,-0,1
283,20848452,1,-0,1
284,20851816,2,-0,1
285,20855172,2,-0,1
286,20858552,2,-0,1
287,20861936,3,-0,1
288,20865320,3,-0,1
289,20868712,3,-0,1
290,20872100,4,-0,1
291,20875492,4,-0,1
292,20878868,4,-0,1
293,20882256,4,-0,1
294,20885640,3,-0,1
295,20889020,3,-0,1
296,20892400,3,-0,0
297,20895780,3,-0,1
298,20899136,2,-0,1
299,20902500,2,-1,1
300,20905852,1,-1,1
301,20909232,1,-0,1
302,20912604,1,-0,1
303,20915972,1,-0,0
304,20919348,0,-0,0
305,20922716,0,-0,1
306,20929300,0,-0,0
307,20932692,-0,0,0
308,20936028,-0,0,0
309,20939396,-0,0,0
310,20942764,-0,-0,0
311,20946160,-0,0,0
312,20949540,-0,-0,0
313,20952932,-0,0,0
314,20956308,-1,-0,0
315,20959688,-0,-0,0
316,20963068,-0,-0,0
317,20966460,-0,-0,0
318,20969840,-0,-0,0
319,20973240,-0,-0,0
320,20976632,-0,-0,0
321,20980036,-0,-0,0
322,20983432,0,-0,0
323,20986808,0,-0,0
324,20990180,0,0,0
325,20993532,0,-0,0
326,20996912,0,0,0
327,21000276,0,0,0
328,21003628,1,-0,0
329,21007008,1,-0,0
330,21010376,0,-0,0
331,21016960,0,-0,0
332,21020340,0,-0,0
333,21023712,0,-0,0
334,21027080,0,-0,0
335,21030456,0,-0,0
336,21033832,-0,-0,0
337,21037228,-0,-0,0
338,21040616,-0,-0,0
339,21043992,-1,0,0
340,21047380,-0,0,0
341,21050756,-1,0,-0
342,21054152,-1,0,-0
343,21057548,-1,0,-0
344,21060936,-1,0,-0
345,21064312,-1,0,0
346,21067696,-1,0,-0
347,21071068,-1,0,0
348,21074456,-1,-0,0
349,21077860,-1,-0,0
350,21081272,-1,-0,0
351,21084676,-1,-0,0
352,21088072,-1,-0,0
353,21091480,-1,-0,0
354,21094864,-0,-0,0
355,21098272,-0,-0,0
356,21104736,0,-0,0
357,21108116,1,-0,0
358,21111488,1,0,0
359,21114856,1,-0,0
360,21118236,1,0,0
361,21121604,1,-0,0
362,21124992,1,-0,0
363,21128376,1,0,0
364,21131740,1,-0,0
365,21135104,1,0,-0
366,21138476,1,-0,0
367,21141860,1,-0,-0
368,21145252,1,-0,-0
369,21148636,1,-0,0
370,21152020,0,0,0
371,21155372,0,-0,0
372,21158760,-0,-0,0
373,21162160,-0,-0,0
374,21165552,-1,-0,0
375,21168928,-1,0,0
376,21172312,-1,0,0
377,21175680,-1,0,0
378,21179052,-2,0,0
379,21182428,-2,0,-0
380,21185844,-2,0,-0
381,21189244,-2,0,0
382,21195712,-2,-0,0
383,21199112,-2,-0,0
384,21202496,-1,-0,0
385,21205888,-1,-0,0
386,21209280,-1,-0,0
387,21212680,-1,-0,0
388,21216084,-1,-0,0
389,21219484,-1,-0,0
390,21222876,-1,-0,0
391,21226276,-0,-0,0
392,21229692,-0,-0,0
393,21233084,-0,0,0
394,21236472,0,-0,0
395,21239856,-0,0,0
396,21243232,0,0,0
397,21246596,0,-0,0
398,21249984,1,0,0
399,21253352,1,0,0
400,21256724,0,-0,0
401,21260116,0,-0,0
402,21263500,1,-0,0
403,21266868,1,0,0
404,21270228,1,-0,0
405,21273620,1,-0,0
406,21277004,1,-0,0
407,21283580,0,-0,0
408,21286984,-0,-0,0
409,21290372,1,0,0
410,21293708,0,-0,0
411,21297092,-0,-0,0
412,21300488,-0,-0,0
413,21303896,-0,-0,0
414,21307296,-0,-0,0
415,21310684,-0,0,0
416,21314056,-0,0,0
417,21317432,-0,-0,0
418,21320824,-1,-0,0
419,21324212,-0,0,0
420,21327580,0,0,0
421,21330948,-0,-0,0
422,21334328,-0,-0,0
423,21337716,0,-0,0
424,21341096,0,-0,0
425,21344488,-0,-0,0
426,21347876,0,-0,0
427,21351248,0,-0,0
428,21354644,0,-0,0
429,21357996,0,0,0
430,21361356,1,0,0
431,21364720,1,-0,0
432,21371316,1,-0,0
433,21374696,1,-0,0
434,21378080,1,-0,0
435,21381448,1,-1,0
436,21384788,1,-0,0
437,21388156,1,-0,0
438,21391540,1,-0,0
439,21394904,1,-0,0
440,21398276,0,-1,0
441,21401660,1,-1,0
442,21405036,1,-0,0
443,21408396,1,1,0
444,21411756,1,0,0
445,21415120,-0,-1,0
446,21418528,0,-0,0
447,21421884,1,0,0
448,21425244,0,-1,0
449,21428600,-1,-1,0
450,21431984,-1,-0,0
451,21435380,-0,-0,0
452,21438772,-0,-0,0
453,21442148,-0,0,0
454,21445512,-1,0,0
455,21448900,-1,-0,0
456,21452288,-1,0,0
457,21455668,-1,0,0
458,21462216,-1,-0,0
459,21465596,-1,-0,0
460,21468992,-1,-0,0
461,21472388,-1,-0,0
462,21475780,-1,-0,0
463,21479164,-1,0,0
464,21482560,-0,0,-0
465,21485944,-1,0,0
466,21489332,-0,0,-0
467,21492716,-0,0,-0
468,21496116,-0,0,0
469,21499504,0,0,-0
470,21502892,0,-0,0
471,21506272,0,-0,0
472,21509660,0,-0,0
473,21513040,0,-0,0
474,21516428,0,-0,0
475,21519808,0,-0,0
476,21523200,1,-0,0
477,21526580,1,0,0
478,21529936,1,0,0
479,21533276,1,0,0
480,21536636,1,0,0
481,21540000,1,0,0
482,21543344,1,0,0
483,21549912,1,-0,0
484,21553296,1,-0,0
485,21556676,1,-0,0
486,21560048,1,-0,0
487,21563436,1,-0,0
488,21566808,1,-0,0
489,21570192,1,-0,0
490,21573568,1,-0,0
491,21576944,1,-0,0
492,21580328,1,-0,0
493,21583708,1,-0,0
494,21587088,0,-0,0
495,21590456,0,-0,0
496,21593836,-0,-0,0
497,21597224,0,-0,0
498,21600596,-0,0,0
499,21603980,-1,0,-0
500,21607356,-0,0,0
501,21610744,-1,0,-0
502,21614116,-0,0,0
503,21617492,-1,0,0
504,21620872,-1,0,0
505,21624244,-1,0,0
506,21627632,-1,0,-0
507,21631028,-1,-0,0
508,21637644,-1,-0,0
509,21641044,-1,-0,0
510,21644460,-0,-0,-0
511,21647880,-0,0,0
512,21651256,-0,0,-0
513,21654652,-0,0,0
514,21658028,-0,0,-0
515,21661412,-0,0,0
516,21664800,-0,0,-0
517,21668176,-0,0,-0
518,21671552,-0,0,0
519,21674920,-0,0,0
520,21678300,-0,0,0
521,21681676,-1,0,-0
522,21685056,-1,0,0
523,21688440,-0,0,-0
524,21691816,-0,0,0
525,21695192,-0,0,-0
526,21698600,-0,0,0
527,21701988,-0,0,-0
528,21705404,-0,0,-0
529,21708832,-0,-0,-0
530,21712236,0,-0,-0
531,21715632,0,-0,-0
532,21719020,0,-0,-0
533,21725636,0,0,-0
534,21729004,0,0,-0
535,21732388,0,1,-0
536,21735752,0,0,-0
537,21739132,-0,0,-0
538,21742516,0,0,-0
539,21745908,-0,0,-0
540,21749292,-0,0,-0
541,21752700,-0,0,0
542,21756080,0,-0,0
543,21759448,0,-0,0
544,21762816,0,-0,0
545,21766200,0,-1,0
546,21769568,0,-0,0
547,21772944,1,-1,0
548,21776320,1,-1,0
549,21779696,1,-1,1
550,21783064,1,-0,0
551,21786432,1,-0,0
552,21789824,1,-0,0
553,21793196,1,-0,0
554,21796564,1,-0,0
555,21799948,1,0,0
556,21803292,1,0,0
557,21806660,1,0,0
558,21810020,1,0,0
559,21816456,0,0,0
560,21819816,-0,-0,0
561,21823192,-0,-0,0
562,21826588,-1,-0,0
563,21829972,-1,-0,0
564,21833368,-0,-1,0
565,21836756,-1,-1,0
566,21840116,-0,-0,0
567,21843504,-1,-0,0
568,21846912,-0,-0,0
569,21850320,-0,-0,0
570,21853700,0,0,0
571,21857052,0,0,0
572,21860416,0,0,0
573,21863760,1,0,0
574,21867112,1,0,0
575,21870480,1,-0,0
576,21873864,1,0,0
577,21877228,1,-0,0
578,21880592,1,-1,0
579,21883968,0,-0,0
580,21887336,1,-0,0
581,21890708,1,-1,0
582,21894080,1,-1,0
583,21897452,0,-0,0
584,21903928,0,-0,0
585,21907316,0,-0,0
586,21910700,0,-0,0
587,21914080,0,0,0
588,21917448,0,-0,0
589,21920816,0,0,0
590,21924152,0,0,0
591,21927496,0,0,0
592,21930840,0,0,0
593,21934208,0,-0,0
594,21937584,-0,-0,0
595,21940960,-1,-0,0
596,21944356,-0,-0,0
597,21947736,-0,-0,0
598,21951124,-1,-1,1
599,21954516,-1,-1,1
600,21957900,-1,-1,1
601,21961284,-1,-1,1
602,21964688,-1,-1,1
603,21968068,-1,-1,0
604,21971452,-0,-1,1
605,21974852,0,-0,0
606,21978236,-0,-0,0
607,21981624,-0,-0,0
608,21985020,-0,0,0
609,21991600,1,0,0
610,21994948,0,0,0
611,21998304,0,0,0
612,22001656,0,0,0
613,22005036,0,-0,0
614,22008412,1,0,0
615,22011788,1,-0,0
616,22015176,0,-0,0
617,22018548,1,-0,0
618,22021916,0,-0,0
619,22025304,1,-0,0
620,22028672,1,-0,0
621,22032044,1,-0,1
622,22035408,1,-0,0
623,22038784,1,-0,0
624,22042164,1,-0,0
625,22045544,1,-0,0
626,22048920,1,0,0
627,22052284,1,0,0
628,22055636,1,-0,0
629,22059000,1,0,0
630,22062352,1,0,0
631,22065700,1,0,0
632,22069064,0,0,0
633,22072428,0,0,0
634,22075792,-0,0,0
635,22079164,-1,0,0
636,22085768,-1,-0,0
637,22089148,-1,-0,0
638,22092524,-2,-0,0
639,22095908,-2,-0,0
640,22099308,-2,-0,0
641,22102696,-2,-0,1
642,22106088,-2,-0,1
643,22109492,-2,-1,1
644,22112908,-2,-0,1
645,22116304,-2,-1,1
646,22119700,-1,-1,1
647,22123100,-1,-0,1
648,22126496,-0,-0,1
649,22129896,-0,-0,1
650,22133260,0,-0,1
651,22136652,1,-0,1
652,22140040,1,0,0
653,22143388,2,0,0
654,22146756,2,0,0
655,22150128,2,1,0
656,22153488,3,0,0
657,22156844,3,0,0
658,22160200,3,0,0
659,22163584,2,0,0
660,22166940,2,-0,0
661,22173504,2,-1,0
662,22176880,1,-0,0
663,22180252,1,-0,0
664,22183620,1,-0,0
665,22186984,0,-1,0
666,22190364,0,-0,0
667,22193728,0,-0,0
668,22197112,-0,0,0
669,22200492,-0,0,0
670,22203872,-1,0,-0
671,22207244,-1,0,0
672,22210608,-1,0,0
673,22213964,-1,0,0
674,22217336,-1,0,0
675,22220704,-1,0,0
676,22224104,-2,0,-0
677,22227484,-2,0,0
678,22230852,-2,-0,0
679,22234252,-1,-0,1
680,22237632,-1,-1,0
681,22241004,-2,-1,0
682,22244420,-2,-0,0
683,22247824,-2,-1,0
684,22251220,-2,-0,0
685,22254620,-1,-1,0
686,22261204,-1,-0,1
687,22264592,-1,0,1
688,22267984,-1,0,1
689,22271368,-1,-0,0
690,22274752,-0,-0,0
691,22278140,0,-0,0
692,22281512,0,-0,0
693,22284892,-0,-1,0
694,22288300,-0,-0,-0
695,22291716,1,-0,-0
696,22295116,1,-0,-0
697,22298520,1,-0,-0
698,22301900,0,0,0
699,22305256,0,0,-0
700,22308620,0,0,-0
701,22311996,0,0,-0
702,22315372,-0,1,-0
703,22318760,-1,1,-0
704,22322140,-1,1,-0
705,22325528,-2,1,-0
706,22328920,-2,0,-0
707,22332316,-2,0,-0
708,22335708,-2,0,0
709,22339096,-2,-0,0
710,22342488,-2,-0,0
711,22349120,-2,-0,0
712,22352520,-2,-0,0
713,22355924,-1,-0,-0
714,22359348,-1,-0,-0
715,22362760,-1,0,-0
716,22366156,-1,0,-0
717,22369560,-0,1,-0
718,22372948,-0,1,-0
719,22376348,-0,1,-1
720,22379756,-1,1,-1
721,22383144,-0,1,-1
722,22386516,-0,1,-1
723,22389912,-0,0,-0
724,22393308,-1,1,-0
725,22396688,-1,0,-0
726,22400088,-1,0,-0
727,22403488,-1,0,-0
728,22406880,-1,-0,-0
729,22410288,-1,-0,0
730,22413672,-1,-0,0
731,22417080,-1,-0,0
732,22420476,-1,0,0
733,22423860,-1,0,0
734,22427260,-1,0,0
735,22433876,-1,0,-0
736,22437260,-1,0,-0
737,22440652,-1,0,-0
738,22444048,-1,0,-0
739,22447448,-1,0,-0
740,22450828,-1,0,-0
741,22454220,-1,0,-0
742,22457628,-2,0,-0
743,22461020,-1,0,0
744,22464396,-1,0,-0
745,22467796,-1,0,-0
746,22471192,-1,0,-0
747,22474588,-1,0,-1
748,22477980,-1,0,-1
749,22481364,-0,0,-1
750,22484764,-0,0,-1
751,22488164,0,0,-1
752,22491540,0,0,-1
753,22494916,0,0,-1
754,22498304,-0,0,-1
755,22501688,-0,1,-1
756,22505072,-0,1,-1
757,22508460,-1,0,-1
758,22511844,-1,1,-1
759,22515224,-1,0,-1
760,22521696,-2,0,-1
761,22525084,-2,0,-0
762,22528476,-3,0,-0
763,22531864,-3,0,-0
764,22535260,-3,0,-0
765,22538664,-4,0,-0
766,22542060,-4,0,-0
767,22545480,-4,0,-0
768,22548900,-4,0,-0
769,22552284,-4,0,0
770,22555688,-4,-0,-0
771,22559100,-4,-0,0
772,22562484,-3,-0,0
773,22565896,-3,-0,0
774,22569276,-2,-0,0
775,22572660,-2,-0,0
776,22576048,-2,-0,0
777,22579428,-1,-0,0
778,22582828,-1,-0,0
779,22586216,-1,-0,0
780,22589604,-0,0,0
781,22592992,-0,0,0
782,22596352,0,0,0
783,22599716,0,0,0
784,22606132,-0,0,0
785,22609504,-0,0,0
786,22612872,-0,0,0
787,22616256,-1,0,0
788,22619644,-1,0,0
789,22623036,-1,0,0
790,22626420,-1,-0,0
791,22629800,-1,-0,0
792,22633188,-1,-0,0
793,22636584,-2,-0,0
794,22639968,-2,-0,0
795,22643360,-2,-0,0
796,22646752,-2,0,0
797,22650128,-2,0,0
798,22653504,-2,0,0
799,22656900,-2,1,0
800,22660308,-2,1,-0
801,22663708,-2,1,-0
802,22667108,-2,1,-0
803,22670528,-2,1,-0
804,22673928,-2,1,-0
805,22677332,-2,1,0
806,22680724,-2,1,0
807,22684116,-2,1,-0
808,22687500,-2,1,0
809,22699244,-2,-0,0
810,22702628,-2,-0,0
811,22706028,-1,-0,0
812,22709408,-1,-0,0
813,22712792,-0,-1,1
814,22716188,-0,-1,1
815,22719588,-0,-1,1
816,22722984,-0,-1,1
817,22726364,0,-0,1
818,22729728,0,-1,1
819,22733100,0,-0,0
820,22736488,0,-0,0
821,22739864,0,-0,0
822,22743252,0,0,0
823,22746612,0,-0,0
824,22749980,0,0,0
825,22753352,1,0,0
826,22756724,1,1,0
827,22760088,1,-0,0
828,22763472,1,0,0
829,22766836,1,0,0
830,22770200,1,-0,0
831,22773588,1,-0,0
832,22776968,1,-0,0
833,22780356,1,-0,-0
834,22783740,0,-0,0
835,22790344,1,-0,0
836,22793720,1,-0,0
837,22797100,0,-0,0
838,22800488,0,0,0
839,22803852,-0,-0,0
840,22807240,-1,-0,0
841,22810648,-1,-0,0
842,22814036,-1,-0,0
843,22817428,-1,-0,0
844,22820816,-1,-0,0
845,22824216,-1,-0,0
846,22827620,-1,-1,0
847,22831012,-1,-1,1
848,22834412,-1,-1,1
849,22837796,-1,-1,1
850,22841196,-0,-1,1
851,22844596,-0,-1,1
852,22847988,0,-1,0
853,22851356,1,-0,1
854,22854740,1,-0,0
855,22858108,1,-0,1
856,22861464,1,-0,0
857,22864828,1,-0,0
858,22868204,1,0,0
859,22871576,2,-0,0
860,22878152,1,0,-0
861,22881524,1,0,0
862,22884896,1,0,-0
863,22888280,0,0,-0
864,22891668,0,-0,-0
865,22895072,-0,0,-0
866,22898468,-1,-0,-0
867,22901888,-1,0,-0
868,22905280,-1,-0,0
869,22908672,-1,0,-0
870,22912072,-2,-0,0
871,22915468,-2,-0,-0
872,22918868,-2,0,-0
873,22922272,-2,0,-0
874,22925660,-2,0,-0
875,22929052,-2,0,0
876,22932440,-2,0,-0
877,22935832,-2,0,-0
878,22939232,-1,0,-0
879,22942616,-1,1,0
880,22945996,-1,0,0
881,22949372,-1,0,0
882,22952732,-1,0,0
883,22956116,-0,0,0
884,22959488,-0,-0,0
885,22966068,0,-1,0
886,22969432,0,-1,0
887,22972808,1,-1,0
888,22976180,0,-1,0
889,22979572,1,-1,0
890,22982956,1,-1,0
891,22986348,1,-0,0
892,22989736,0,-0,0
893,22993120,1,-0,0
894,22996500,0,-0,0
895,22999884,1,-0,0
896,23003276,0,0,0
897,23006640,0,0,0
898,23010008,0,0,-0
899,23013388,-0,-1,-1
900,23016804,-1,-0,-1
901,23020212,-1,1,-1
902,23023632,-1,-0,-1
903,23027028,-1,0,-1
904,23030420,-2,1,-1
905,23033812,-2,0,-1
906,23037204,-3,0,-1
907,23040600,-3,0,-1
908,23043984,-3,1,-1
909,23047388,-3,1,-1
910,23054012,-4,1,-1
911,23057420,-4,1,-1
912,23060824,-3,1,-1
913,23064232,-3,2,-0
914,23067640,-3,2,-0
915,23071044,-3,2,-0
916,23074428,-2,2,0
917,23077792,-1,2,0
918,23081172,-1,2,1
919,23084540,-1,1,0
920,23087896,0,1,0
921,23091240,1,0,0
922,23094592,2,0,1
923,23097960,2,0,1
924,23101328,3,-0,1
925,23104716,4,-0,0
926,23108104,4,-0,0
927,23111480,4,-0,-0
928,23114888,4,-1,-0
929,23118280,4,-0,0
930,23121684,4,-0,-0
931,23125076,3,-0,-0
932,23128468,3,0,-0
933,23131852,2,0,-0
934,23135208,1,0,-0
935,23141796,-1,0,-1
936,23145184,-2,0,-1
937,23148588,-4,0,-0
938,23151976,-4,-0,-0
939,23155388,-5,-0,-0
940,23158796,-6,-0,0
941,23162188,-7,-0,0
942,23165572,-7,0,0
943,23168960,-8,0,0
944,23172340,-8,0,0
945,23175720,-8,0,1
946,23179112,-8,0,1
947,23182504,-7,0,1
948,23185892,-8,1,0
949,23189284,-7,-0,0
950,23192668,-6,0,0
951,23196032,-5,0,0
952,23199436,-5,1,-0
953,23202844,-5,1,-0
954,23206260,-4,1,-1
955,23209652,-4,1,-1
956,23213048,-3,1,-1
957,23216456,-3,2,-1
958,23219848,-3,2,-1
959,23223248,-2,2,-1
960,23229740,-3,3,-2
961,23233152,-3,3,-2
962,23236572,-3,3,-2
963,23239988,-4,3,-2
964,23243400,-4,3,-1
965,23246812,-4,3,-1
966,23250220,-4,3,-1
967,23253616,-4,2,-0
968,23257016,-4,2,0
969,23260396,-4,2,1
970,23263752,-3,1,1
971,23267128,-3,1,1
972,23270520,-3,1,0
973,23273912,-3,1,-0
974,23277296,-2,1,-0
975,23280692,-2,1,-1
976,23284072,-2,1,-1
977,23287464,-1,1,-1
978,23290720,-1,1,-1
979,23294124,-2,1,-1
980,23297488,-2,1,-0
981,23300888,-2,1,-0
982,23304284,-2,2,-0
983,23307692,-3,2,-1
984,23314160,-3,3,-1
985,23317584,-4,3,-0
986,23320992,-4,3,-0
987,23324396,-4,4,-1
988,23327804,-4,4,-0
989,23331212,-4,4,-1
990,23334636,-4,4,-1
991,23338048,-3,4,-1
992,23341456,-3,4,-1
993,23344844,-2,4,-0
994,23348240,-1,4,-0
995,23351620,-1,4,0
996,23354992,-0,3,1
997,23358368,-0,2,1
998,23361720,1,1,2
999,23365072,2,1,2
1000,23368416,3,0,1
1001,23371816,3,-0,2
1002,23375204,3,-1,2
1003,23378576,4,-1,2
1004,23381956,4,-0,2
1005,23385356,4,-1,2
1006,23388752,3,-0,1
1007,23392168,3,2,0
1008,23395556,3,3,0
1009,23402148,1,5,0
1010,23405540,1,6,0
1011,23408944,0,6,0
1012,23412344,0,6,0
1013,23415724,1,6,1
1014,23419104,1,6,2
1015,23422476,2,6,3
1016,23425880,3,5,4
1017,23429288,3,5,5
1018,23432540,3,4,5
1019,23435948,4,4,5
1020,23439344,4,4,5
1021,23442732,3,4,5
1022,23446128,3,5,5
1023,23449532,2,5,4
1024,23452912,2,5,4
1025,23456288,1,5,3
1026,23459692,-0,5,3
1027,23463100,-2,5,2
1028,23466476,-2,5,2
1029,23469868,-2,5,1
1030,23473272,-3,5,1
1031,23476672,-4,6,1
1032,23480076,-6,7,0
1033,23483484,-7,7,0
1034,23490108,-8,7,0
1035,23493520,-8,7,1
1036,23496940,-8,7,1
1037,23500340,-8,6,1
1038,23503744,-6,5,1
1039,23507156,-5,3,2
1040,23510572,-4,3,2
1041,23513980,-3,2,3
