loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2]
274,45684216,-1,-0,0
275,45687616,-1,0,0
276,45690996,-1,0,0
277,45694372,-1,0,-0
278,45697748,-1,0,0
279,45701108,-1,0,0
280,45704484,-2,1,-0
281,45707872,-2,0,0
282,45711252,-2,0,0
283,45717832,-2,0,-0
284,45721208,-2,0,-0
285,45724588,-2,-0,-0
286,45727980,-1,0,0
287,45731344,-2,0,0
288,45734708,-2,1,0
289,45738088,-1,1,-0
290,45741456,-1,1,0
291,45744812,-2,0,-0
292,45748196,-1,-0,0
293,45751580,-1,-0,0
294,45754972,-1,0,-0
295,45758360,-1,0,0
296,45761724,-1,0,0
297,45765092,-1,-0,0
298,45768464,-1,0,-0
299,45771864,-0,-0,0
300,45775232,-0,0,0
301,45778592,-0,-0,-0
302,45782008,-0,-0,-0
303,45785412,0,-0,-0
304,45788780,1,0,-0
305,45792148,1,-0,-0
306,45795524,2,-0,0
307,45798900,2,-0,-0
308,45805428,3,0,-0
309,45808804,3,0,0
310,45812172,4,0,0
311,45815520,4,0,0
312,45818876,5,0,1
313,45822232,5,0,0
314,45825596,5,0,0
315,45828964,6,0,0
316,45832328,6,0,0
317,45835692,6,-0,1
318,45839068,6,0,1
319,45842444,6,0,1
320,45845808,5,0,0
321,45849168,5,0,0
322,45852532,5,0,0
323,45855904,5,0,0
324,45859272,5,0,0
325,45862624,4,0,0
326,45865992,4,0,0
327,45869332,3,0,0
328,45872712,3,0,0
329,45876096,3,-0,1
330,45879484,2,-0,0
331,45882844,1,0,0
332,45886196,1,0,0
333,45889568,1,0,0
334,45896052,-0,1,0
335,45899432,-1,1,-0
336,45902804,-1,1,0
337,45906176,-1,1,-0
338,45909576,-2,0,-0
339,45912968,-2,0,-0
340,45916376,-2,0,0
341,45919760,-2,0,-0
342,45923164,-3,0,-0
343,45926580,-3,-0,0
344,45929980,-3,0,0
345,45933368,-3,0,0
346,45936752,-3,0,0
347,45940124,-3,0,0
348,45943504,-3,0,0
349,45946908,-4,0,0
350,45950304,-3,0,-0
351,45953708,-4,0,-0
352,45957100,-3,0,0
353,45960492,-3,0,-0
354,45963888,-3,0,-0
355,45967284,-3,0,-0
356,45970684,-3,0,-0
357,45974088,-3,0,-0
358,45977468,-2,0,-0
359,45983852,-1,0,0
360,45987216,-1,0,-0
361,45990596,-1,0,-0
362,45993996,-1,0,0
363,45997360,-0,-0,0
364,46000760,-0,-0,0
365,46004124,0,0,0
366,46007484,1,0,0
367,46010828,1,0,0
368,46014156,1,0,0
369,46017516,1,0,0
370,46020864,1,0,0
371,46024220,1,-0,0
372,46027576,2,-0,0
373,46030960,1,-0,0
374,46034320,2,-0,0
375,46037688,2,-0,0
376,46041072,2,-0,0
377,46044444,2,-0,0
378,46047816,2,-0,0
379,46051188,2,0,0
380,46054556,1,0,0
381,46057896,1,0,0
382,46061244,1,0,0
383,46064612,1,0,0
384,46067980,1,0,0
385,46074364,1,-0,0
386,46077748,0,-0,0
387,46081132,0,0,0
388,46084480,-0,0,0
389,46087856,-0,0,0
390,46091232,-1,0,0
391,46094592,-1,0,0
392,46097960,-1,0,0
393,46101336,-1,0,0
394,46104716,-2,0,0
395,46108120,-2,-0,-0
396,46111524,-2,0,0
397,46114924,-2,0,1
398,46118300,-2,0,0
399,46121692,-3,0,-0
400,46125104,-3,0,0
401,46128492,-3,0,0
402,46131884,-3,0,0
403,46135260,-3,0,0
404,46138648,-3,0,0
405,46142016,-3,0,0
406,46145392,-3,0,0
407,46148776,-3,0,0
408,46152168,-3,0,-0
409,46155556,-3,0,0
410,46158948,-3,0,0
411,46165456,-2,0,-0
412,46168852,-2,0,-0
413,46172244,-2,-0,0
414,46175648,-2,0,-0
415,46179036,-2,0,0
416,46182408,-2,0,0
417,46185764,-1,0,0
418,46189128,-1,0,0
419,46192500,-1,0,0
420,46195884,-1,-0,0
421,46199268,-1,-0,0
422,46202640,-0,-0,0
423,46206036,-0,0,0
424,46209404,0,-0,0
425,46212764,0,-0,0
426,46216120,0,-0,0
427,46219480,0,0,0
428,46222848,1,-0,0
429,46226216,1,-0,0
430,46229588,1,-0,0
431,46232924,1,-0,0
432,46236284,1,0,0
433,46239624,1,0,0
434,46242972,1,0,0
435,46246316,1,-0,0
436,46252808,1,-0,0
437,46256184,1,0,0
438,46259532,1,-0,0
439,46262908,1,-0,0
440,46266260,1,-0,0
441,46269632,1,-0,0
442,46272996,1,-0,0
443,46276360,1,-0,0
444,46279736,1,-0,0
445,46283092,1,-0,0
446,46286432,1,-0,0
447,46289800,1,-0,0
448,46293172,1,-0,0
449,46296544,1,-0,0
450,46299912,1,-0,0
451,46303304,1,-0,0
452,46306672,1,-0,0
453,46310056,1,0,0
454,46313436,1,0,0
455,46316796,1,0,0
456,46320140,1,0,0
457,46323488,0,0,0
458,46326852,0,-0,0
459,46330228,-0,-0,0
460,46333588,-0,0,0
461,46336980,-1,0,0
462,46343480,-1,-0,0
463,46346872,-1,-0,-0
464,46350280,-1,0,0
465,46353672,-1,-0,0
466,46357068,-1,-0,-0
467,46360468,-1,-0,0
468,46363880,-1,-0,-0
469,46367284,-1,0,-0
470,46370680,-1,0,-0
471,46374072,-1,0,-0
472,46377468,-1,-0,-0
473,46380876,-0,-0,0
474,46384280,-0,-0,-0
475,46387676,0,-0,0
476,46391040,0,0,0
477,46394400,0,-0,0
478,46397768,1,-0,0
479,46401136,1,-0,0
480,46404500,1,-0,0
481,46407892,1,-0,-0
482,46411272,1,-0,0
483,46414640,1,-0,0
484,46418020,1,-0,0
485,46421384,1,-0,0
486,46424740,1,-0,0
487,46431212,2,-0,0
488,46434568,2,-0,0
489,46437924,2,-0,0
490,46441296,2,-1,0
491,46444684,2,-0,0
492,46448060,2,-0,0
493,46451432,2,-0,0
494,46454824,2,-0,0
495,46458204,2,-0,0
496,46461576,2,0,0
497,46464948,2,-0,0
498,46468340,2,-0,0
499,46471708,2,0,0
500,46475056,2,0,0
501,46478416,2,-0,0
502,46481780,2,-0,0
503,46485160,1,-0,0
504,46488528,1,-0,0
505,46491900,1,-0,0
506,46495252,1,-0,-0
507,46498644,1,-0,0
508,46502032,1,-0,0
509,46505408,0,-0,0
510,46508776,-0,-0,0
511,46512168,-0,0,0
512,46518688,0,-0,-0
513,46522068,-0,0,0
514,46525468,-0,0,0
515,46528828,-1,0,0
516,46532220,-1,0,-0
517,46535604,-0,0,-0
518,46538996,-0,0,-0
519,46542388,-1,0,-0
520,46545788,-0,-0,-0
521,46549204,-0,-0,-0
522,46552596,-0,-0,0
523,46556000,-0,0,-0
524,46559392,-0,0,0
525,46562772,-0,-0,0
526,46566144,-0,0,0
527,46569528,-0,0,-0
528,46572904,0,0,0
529,46576264,0,-0,0
530,46579632,0,0,0
531,46583000,0,-0,0
532,46586376,0,-0,0
533,46589744,0,-0,0
534,46593112,1,-0,0
535,46596480,0,-0,0
536,46599848,0,-0,0
537,46603216,1,-0,0
538,46609696,1,0,0
539,46613048,1,0,0
540,46616396,0,0,0
541,46619752,0,0,0
542,46623112,1,-0,0
543,46626472,0,0,-0
544,46629852,1,-0,0
545,46633240,1,-0,-0
546,46636636,1,0,-0
547,46640004,1,0,0
548,46643376,1,-0,0
549,46646760,1,-0,-0
550,46650152,1,0,0
551,46653496,1,0,0
552,46656840,1,0,0
553,46660196,1,0,0
554,46663556,1,0,0
555,46666916,1,0,0
556,46670268,1,-0,0
557,46673632,1,-0,0
558,46677004,1,-0,0
559,46680368,1,-0,0
560,46683760,1,0,-0
561,46687128,1,-0,0
562,46690484,1,0,0
563,46693852,1,0,0
564,46700196,1,-0,0
565,46703572,0,-0,0
566,46706948,1,-0,0
567,46710320,0,-0,0
568,46713684,0,0,1
569,46717056,-0,0,0
570,46720428,-0,0,0
571,46723804,-0,-0,0
572,46727196,-0,0,0
573,46730560,-1,0,0
574,46733928,-1,0,0
575,46737316,-1,-0,0
576,46740704,-1,0,0
577,46744080,-1,0,0
578,46747468,-1,-0,0
579,46750872,-1,-0,0
580,46754256,-2,-0,0
581,46757656,-2,-0,0
582,46761060,-2,-0,0
583,46764452,-2,-0,-0
584,46767860,-2,-0,0
585,46771252,-2,-0,0
586,46774620,-1,0,0
587,46777988,-1,0,-0
588,46781372,-1,0,-0
589,46787796,-1,1,-0
590,46791176,-1,1,-0
591,46794564,-1,0,0
592,46797960,-1,-0,-0
593,46801352,-0,-0,0
594,46804716,-0,-0,0
595,46808088,0,-0,0
596,46811452,0,-0,0
597,46814816,1,-0,0
598,46818176,1,-0,0
599,46821560,1,-0,0
600,46824924,1,-0,0
601,46828272,1,0,0
602,46831640,1,0,0
603,46834980,1,0,0
604,46838332,1,0,0
605,46841688,1,0,1
606,46845040,0,0,0
607,46848384,0,0,0
608,46851744,-0,0,-0
609,46855144,0,-0,0
610,46858516,-0,0,0
611,46861884,-0,0,0
612,46865276,-1,0,-0
613,46868668,-0,0,-0
614,46875184,-1,-0,0
615,46878576,-1,-0,-0
616,46882000,-2,-0,-0
617,46885408,-2,-0,-0
618,46888816,-2,-0,-0
619,46892240,-2,-0,0
620,46895628,-2,0,-0
621,46899028,-2,1,-0
622,46902440,-2,1,-0
623,46905836,-2,0,-0
624,46909232,-3,0,-0
625,46912640,-3,0,-1
626,46916036,-3,0,-0
627,46919420,-3,0,-0
628,46922832,-3,-0,0
629,46926232,-2,-0,0
630,46929624,-2,0,0
631,46933000,-2,0,-0
632,46936384,-2,0,-0
633,46939748,-1,0,0
634,46943136,-2,-0,0
635,46946528,-1,0,0
636,46949892,-1,0,0
637,46953252,-1,0,1
638,46956632,-1,-1,1
639,46963156,-0,0,0
640,46966520,-0,0,1
641,46969892,-1,0,1
642,46973264,-1,0,1
643,46976632,-0,-0,0
644,46980036,-0,-0,0
645,46983416,0,-0,0
646,46986792,-0,0,0
647,46990164,-0,0,0
648,46993556,-1,0,-0
649,46996952,-1,-0,-0
650,47000352,-2,-0,-0
651,47003772,-2,-0,-0
652,47007184,-2,0,-0
653,47010584,-3,0,-0
654,47013992,-3,0,-0
655,47017408,-4,-0,-0
656,47020816,-4,0,-0
657,47024224,-4,0,-1
658,47027624,-4,1,-1
659,47031012,-4,1,-1
660,47034408,-5,0,-1
661,47037796,-5,0,-0
662,47041184,-5,0,-0
663,47047700,-5,0,-0
664,47051088,-4,0,0
665,47054456,-4,0,0
666,47057832,-4,0,1
667,47061204,-3,0,1
668,47064568,-3,0,1
669,47067932,-2,0,1
670,47071304,-2,0,1
671,47074672,-1,-0,1
672,47078032,-1,0,1
673,47081416,-1,0,1
674,47084788,-1,-0,1
675,47088164,-1,-0,1
676,47091552,-0,-0,1
677,47094924,0,-0,1
678,47098276,1,0,0
679,47101608,0,0,0
680,47104956,-0,0,1
681,47108328,-1,1,2
682,47111692,-2,4,1
683,47115084,-3,4,1
684,47118472,-3,4,1
685,47121852,-3,3,-0
686,47125244,-3,4,-1
687,47128664,-3,4,-1
688,47135168,-1,4,-1
689,47138572,-0,4,-2
690,47141984,0,2,-2
691,47145364,0,1,-2
692,47148756,-1,1,-2
693,47152180,-2,-0,-3
694,47155580,-2,-1,-2
695,47158988,-1,-1,-2
696,47162380,-1,-1,-2
697,47165764,-0,-1,-1
698,47169160,-0,-1,-1
699,47172568,-1,-2,-0
700,47175972,-1,-2,0
701,47179364,-1,-1,1
702,47182748,0,-1,1
703,47186112,1,-2,1
704,47189456,2,-2,1
705,47192808,2,-1,1
706,47196180,2,-1,1
707,47199532,2,-1,2
708,47202900,2,-0,2
709,47206264,2,0,2
710,47209636,2,1,2
711,47212988,2,1,2
712,47216336,1,2,2
713,47222820,0,2,2
714,47226176,-0,1,1
715,47229544,-0,1,1
716,47232912,-0,1,2
717,47236272,-0,1,2
718,47239636,-0,0,2
719,47243008,-0,-1,2
720,47246404,-0,-1,2
721,47249772,-1,-1,2
722,47253140,-0,-2,2
723,47256524,-1,-2,2
724,47259908,-1,-1,2
725,47263288,-1,-0,2
726,47266656,-1,1,2
727,47270020,-1,1,1
728,47273372,-0,2,1
729,47276740,-1,2,1
730,47280104,-0,3,1
731,47283464,-0,3,1
732,47286824,0,2,2
733,47290184,1,2,2
734,47293528,2,2,2
735,47296884,3,2,3
736,47300244,3,1,3
737,47303620,4,1,4
738,47307008,4,1,4
739,47313504,5,1,4
740,47316884,5,1,4
741,47320272,5,1,4
742,47323628,4,1,4
743,47326992,4,2,4
744,47330380,4,1,5
745,47333744,3,1,5
746,47337108,2,2,5
747,47340472,2,2,5
748,47343828,2,2,5
749,47347196,0,2,5
750,47350552,0,2,5
751,47353924,-1,1,5
752,47357292,-1,1,4
753,47360668,-1,1,4
754,47364036,-1,1,3
755,47367424,-1,1,3
756,47370780,-1,0,2
757,47374148,-2,0,1
758,47377512,-2,0,1
759,47380872,-1,1,1
760,47384236,-1,1,1
761,47387588,-1,1,1
762,47390952,-1,2,1
763,47394328,-1,3,-0
764,47397724,-1,3,-1
765,47404136,-1,3,-1
766,47407532,-1,4,-0
767,47410932,-2,5,-1
768,47414332,-4,4,-2
769,47417748,-5,4,-2
770,47421148,-6,5,-2
771,47424568,-6,6,-2
772,47427972,-4,7,-2
773,47431372,-3,7,-1
774,47434776,-2,5,-1
775,47438172,-1,3,-1
776,47441548,-1,1,-0
777,47444940,-1,1,-1
778,47448316,-1,1,-1
779,47451692,1,-0,-1
780,47455068,2,-1,-1
781,47458456,2,0,-0
782,47461812,2,0,-0
783,47465180,2,-1,-1
784,47468580,2,-2,-0
785,47471968,2,-3,0
786,47475352,3,-3,1
787,47478740,4,-3,2
788,47482124,5,-3,2
789,47485508,5,-4,2
790,47491996,5,-5,2
791,47495396,6,-5,3
792,47498796,6,-5,3
793,47502196,6,-5,3
794,47505608,5,-5,3
795,47509008,5,-6,2
796,47512400,6,-6,2
797,47515804,6,-5,3
798,47519192,6,-5,2
799,47522580,5,-6,2
800,47525976,4,-6,2
801,47529372,3,-6,2
802,47532752,2,-6,2
803,47536132,2,-6,2
804,47539508,2,-6,2
805,47542908,1,-7,1
806,47546308,-0,-8,1
807,47549708,-1,-8,1
808,47553120,-2,-9,2
809,47556524,-3,-10,2
810,47559964,-3,-11,2
811,47563400,-3,-12,2
812,47566820,-4,-12,2
813,47570256,-4,-12,2
814,47573680,-4,-13,2
815,47585452,-1,-15,2
816,47588876,-1,-15,2
817,47592280,-1,-15,1
818,47595712,-1,-15,1
819,47599120,-0,-15,1
820,47602524,1,-15,2
821,47605916,2,-16,1
822,47609312,2,-15,1
823,47612684,1,-15,1
824,47616084,1,-14,1
825,47619476,1,-13,2
826,47622876,2,-13,3
827,47626304,2,-12,3
828,47629684,1,-12,3
829,47633088,-1,-11,3
830,47636536,-2,-10,4
831,47639968,-4,-9,4
832,47643372,-4,-9,4
833,47646788,-5,-8,4
834,47650196,-5,-7,4
835,47653468,-6,-6,4
836,47656900,-6,-5,4
837,47660300,-5,-5,4
838,47663704,-4,-5,2
839,47670240,-1,-3,3
840,47673612,0,-2,2
841,47676976,1,-2,3
842,47680348,3,-1,2
843,47683712,4,0,2
844,47687060,5,1,1
845,47690396,5,1,1
846,47693756,5,2,1
847,47697128,4,4,1
848,47700492,4,4,-0
849,47703880,3,5,-0
850,47707284,3,5,-1
851,47710656,3,5,-1
852,47714036,3,6,-2
853,47717448,3,6,-2
854,47720844,4,5,-2
855,47724244,4,5,-2
856,47727644,4,4,-2
857,47731044,4,3,-2
858,47734436,4,2,-2
859,47737832,5,2,-2
860,47741220,5,1,-3
861,47744608,6,-0,-3
862,47748016,6,-1,-2
863,47751408,6,-2,-2
864,47757928,6,-3,-1
865,47761328,7,-3,-1
866,47764736,7,-3,-1
867,47768144,7,-4,-1
868,47771556,6,-4,-0
869,47774956,5,-4,-0
870,47778360,3,-4,-0
871,47781616,2,-5,-0
872,47785028,1,-5,-0
873,47788448,0,-5,-1
874,47791856,-1,-5,-1
875,47795296,-2,-5,-1
876,47798576,-3,-5,-1
877,47802004,-3,-6,-1
878,47805428,-3,-6,-1
879,47808868,-2,-6,-1
880,47812276,-1,-6,0
881,47815696,-1,-7,2
882,47819100,-1,-7,3
883,47822476,0,-7,2
884,47825860,1,-7,3
885,47829260,3,-7,4
886,47832668,4,-7,4
887,47836080,4,-6,5
888,47839484,5,-5,6
889,47845996,8,-4,11
890,47849428,8,-4,12
891,47852824,7,-4,7
892,47856216,7,-4,7
893,47859608,8,-3,9
894,47863020,8,-3,9
895,47866412,8,-3,9
896,47869808,6,-2,10
897,47873224,4,-2,9
898,47876612,2,-1,8
899,47879984,1,-1,8
900,47883376,-0,-2,8
901,47886764,-1,-2,7
902,47890152,-4,-2,7
903,47893568,-6,-2,7
904,47896980,-7,-3,7
905,47900392,-8,-3,7
906,47903832,-9,-2,7
907,47907256,-10,-3,6
908,47910704,-11,-2,6
909,47914148,-12,-2,5
910,47917576,-13,-3,5
911,47921012,-14,-4,5
912,47924460,-14,-3,5
913,47931004,-14,-1,4
914,47934420,-14,-1,4
915,47937832,-13,-2,4
916,47941264,-13,-2,3
917,47944676,-13,-2,3
918,47948112,-13,-1,2
919,47951496,-13,0,1
920,47954900,-13,0,2
921,47958300,-12,1,3
922,47961708,-12,2,3
923,47965104,-11,3,2
924,47968508,-10,3,2
925,47971884,-9,2,2
926,47975260,-8,2,3
927,47978664,-7,2,3
928,47982056,-6,3,3
929,47985436,-4,3,3
930,47988828,-2,3,3
931,47992208,-1,4,3
932,47995588,-0,4,3
933,47998952,0,4,3
934,48002296,0,4,2
935,48005624,1,5,1
936,48008968,2,5,1
937,48012336,4,5,1
938,48018836,8,5,1
939,48022192,10,5,1
940,48025568,11,4,1
941,48028936,13,4,1
942,48032312,14,3,1
943,48035680,15,2,1
944,48039056,16,1,1
945,48042428,17,1,1
946,48045804,17,0,1
947,48049204,17,-0,0
948,48052584,16,-1,0
949,48055980,15,-1,-0
950,48059400,13,-2,-1
951,48062812,11,-2,-2
952,48066232,9,-2,-3
953,48069648,6,-3,-3
954,48073072,4,-4,-4
955,48076492,1,-5,-5
956,48079924,-1,-5,-5
957,48083372,-3,-4,-6
958,48086808,-5,-4,-7
959,48090244,-7,-5,-8
960,48093680,-9,-6,-8
961,48097120,-10,-6,-8
962,48103580,-11,-7,-7
963,48107020,-10,-8,-7
964,48110464,-9,-7,-8
965,48113896,-8,-7,-8
966,48117320,-8,-6,-8
967,48120760,-8,-6,-8
968,48124196,-7,-7,-7
969,48127616,-6,-7,-6
970,48131056,-5,-7,-6
971,48134488,-5,-6,-6
972,48137928,-4,-6,-5
973,48141376,-3,-6,-5
974,48144824,-3,-5,-4
975,48148252,-3,-5,-3
976,48151700,-3,-5,-3
977,48155136,-3,-5,-3
978,48158572,-3,-5,-2
979,48161996,-3,-5,-2
980,48165420,-3,-5,-1
981,48168836,-2,-5,-2
982,48172248,-2,-4,-1
983,48175668,-1,-4,-1
984,48179104,-1,-3,-1
985,48182528,-1,-3,-1
986,48189072,-3,-3,-1
987,48192484,-3,-1,-0
988,48195908,-3,-1,-1
989,48199328,-3,0,-1
990,48202724,-4,0,-1
991,48206128,-5,1,-1
992,48209532,-6,1,-1
993,48212932,-8,1,-1
994,48216336,-9,1,-1
995,48219728,-9,1,-2
996,48223136,-9,2,-2
997,48226528,-9,2,-1
998,48229920,-9,2,-1
999,48233312,-9,1,-1
1000,48236720,-9,0,-1
1001,48240132,-9,-1,-0
1002,48243580,-10,-2,-0
1003,48247036,-10,-2,-1
1004,48250488,-9,-1,-1
1005,48253924,-9,-1,-1
1006,48257356,-8,-1,-1
1007,48260784,-8,-1,-1
1008,48264232,-8,-1,-1
1009,48270808,-8,0,-2
1010,48274224,-7,1,-2
1011,48277656,-7,1,-2
1012,48281084,-6,0,-2
1013,48284524,-7,0,-2
1014,48287968,-7,1,-3
1015,48291384,-8,1,-3
1016,48294804,-8,1,-3
1017,48298208,-7,0,-3
1018,48301624,-6,-0,-3
1019,48305064,-6,-0,-3
1020,48308504,-7,-1,-4
1021,48311932,-6,-1,-3
1022,48315368,-7,-2,-3
1023,48318816,-7,-3,-3
1024,48322272,-7,-3,-4
1025,48325736,-7,-3,-4
1026,48329188,-7,-3,-4
1027,48332640,-7,-3,-3
1028,48336104,-8,-4,-3
1029,48339544,-8,-5,-3
1030,48343000,-9,-5,-3
1031,48346464,-9,-6,-3
1032,48353060,-11,-6,-3
1033,48356520,-11,-5,-1
1034,48359976,-11,-5,-1
1035,48363436,-11,-5,-1
1036,48366896,-11,-5,-1
1037,48370368,-11,-4,0
1038,48373820,-10,-4,1
1039,48377268,-10,-4,1
1040,48380708,-9,-4,2
