loopIteration,time,gyroADC[0],gyroADC[1],gyroADC[2]
1045,21400320,-2,-7,8
1046,21403744,-2,-8,8
1047,21407152,-1,-8,8
1048,21410572,-0,-9,8
1049,21414008,0,-10,7
1050,21417416,1,-11,7
1051,21420820,2,-11,6
1052,21424248,2,-12,6
1053,21427672,2,-12,6
1054,21431104,3,-12,5
1055,21434536,2,-12,5
1056,21437960,2,-12,5
1057,21441400,2,-12,5
1058,21444824,3,-12,5
1059,21451444,3,-11,6
1060,21454892,3,-10,6
1061,21458316,3,-10,6
1062,21461760,3,-9,7
1063,21465180,3,-8,7
1064,21468600,3,-7,7
1065,21472012,3,-6,8
1066,21475436,2,-5,8
1067,21478848,2,-4,8
1068,21482252,2,-3,9
1069,21485648,1,-1,9
1070,21489044,1,0,9
1071,21492420,0,1,9
1072,21495808,0,3,9
1073,21499192,1,4,8
1074,21502564,1,5,8
1075,21505948,1,6,8
1076,21509332,0,7,8
1077,21512700,1,7,8
1078,21516080,2,8,8
1079,21519464,2,8,7
1080,21522848,2,8,7
1081,21526216,2,8,6
1082,21529616,2,8,6
1083,21533004,3,8,6
1084,21539572,3,7,5
1085,21542972,3,7,4
1086,21546348,3,7,3
1087,21549728,3,7,3
1088,21553116,3,7,3
1089,21556504,2,7,3
1090,21559876,1,7,2
1091,21563248,1,6,2
1092,21566612,1,5,1
1093,21569992,1,4,1
1094,21573364,1,3,0
1095,21576748,1,3,-0
1096,21580132,1,3,-0
1097,21583496,2,2,-1
1098,21586884,3,1,-1
1099,21590272,2,1,-2
1100,21593652,3,0,-2
1101,21597064,3,0,-3
1102,21600468,3,-0,-3
1103,21603888,2,-0,-3
1104,21607320,2,-0,-4
1105,21610740,3,0,-4
1106,21614144,3,0,-4
1107,21617544,3,1,-5
1108,21624172,2,3,-6
1109,21627564,2,4,-6
1110,21630968,2,5,-6
1111,21634380,2,6,-7
1112,21637780,1,6,-7
1113,21641180,1,7,-8
1114,21644596,0,7,-8
1115,21648004,0,8,-8
1116,21651428,0,9,-8
1117,21654840,-1,9,-9
1118,21658252,-1,9,-9
1119,21661680,-1,10,-9
1120,21665140,-1,10,-9
1121,21668592,-2,9,-9
1122,21672060,-2,9,-9
1123,21675508,-2,8,-10
1124,21678984,-2,8,-10
1125,21682460,-2,7,-10
1126,21685912,-2,7,-10
1127,21689392,-3,8,-10
1128,21692860,-3,8,-11
1129,21696328,-3,10,-11
1130,21699820,-4,10,-11
1131,21703304,-5,11,-11
1132,21709996,-8,13,-10
1133,21713480,-8,14,-10
1134,21716968,-8,14,-9
1135,21720436,-9,14,-9
1136,21723896,-9,14,-8
1137,21727376,-10,13,-7
1138,21730856,-10,13,-7
1139,21734348,-9,12,-6
1140,21737828,-9,12,-5
1141,21741296,-9,11,-4
1142,21744780,-9,10,-3
1143,21748248,-9,10,-3
1144,21751708,-9,9,-2
1145,21755172,-10,9,-2
1146,21758624,-10,8,-1
1147,21762096,-10,8,-1
1148,21765560,-11,8,-1
1149,21769004,-12,6,-0
1150,21772460,-11,6,-0
1151,21775908,-10,5,-0
1152,21779360,-10,4,-0
1153,21782804,-9,3,0
1154,21789276,-8,-0,1
1155,21792680,-6,-2,1
1156,21796088,-5,-4,2
1157,21799508,-3,-5,2
1158,21802916,-2,-7,3
1159,21806328,0,-10,3
1160,21809748,2,-13,3
1161,21813180,3,-15,4
1162,21816632,5,-17,3
1163,21820056,7,-19,4
1164,21823488,8,-21,4
1165,21826920,10,-23,4
1166,21830364,11,-25,5
1167,21833816,12,-27,5
1168,21837268,13,-29,5
1169,21840712,13,-30,5
1170,21844168,14,-30,5
1171,21847616,15,-31,5
1172,21851076,15,-31,5
1173,21854528,15,-32,5
1174,21857980,16,-32,5
1175,21861440,15,-32,5
1176,21867932,14,-32,4
1177,21871384,14,-31,4
1178,21874852,14,-30,4
1179,21878316,13,-28,4
1180,21881768,13,-27,3
1181,21885232,12,-26,3
1182,21888692,11,-25,3
1183,21892160,10,-24,3
1184,21895612,9,-22,3
1185,21899064,8,-21,3
1186,21902524,7,-19,3
1187,21905968,7,-17,3
1188,21909408,6,-15,3
1189,21912856,5,-13,3
1190,21916292,5,-11,3
1191,21919728,3,-10,3
1192,21923156,3,-8,3
1193,21926568,2,-6,4
1194,21930000,1,-4,3
1195,21933420,0,-2,3
1196,21936828,-1,-1,4
1197,21940260,-1,1,4
1198,21943672,-1,3,4
1199,21947092,-1,5,5
1200,21953712,-1,8,7
1201,21957116,-0,9,9
1202,21960540,0,11,11
1203,21963984,1,12,12
1204,21967408,1,13,14
1205,21970836,1,14,15
1206,21974264,1,15,16
1207,21977720,2,16,17
1208,21981140,2,17,18
1209,21984576,1,18,19
1210,21988016,1,19,20
1211,21991448,0,20,20
1212,21994860,0,21,22
1213,21998296,-0,22,22
1214,22001740,-1,21,23
1215,22005164,-2,22,24
1216,22008612,-3,22,24
1217,22012064,-3,23,24
1218,22015532,-3,24,25
1219,22018980,-4,24,25
1220,22022456,-5,24,24
1221,22025908,-5,25,24
1222,22029368,-4,23,24
1223,22036032,-5,22,22
1224,22039488,-6,22,21
1225,22042940,-6,21,20
1226,22046380,-5,20,19
1227,22049836,-5,19,18
1228,22053280,-6,18,17
1229,22056724,-6,17,16
1230,22060172,-6,16,15
1231,22063612,-6,15,14
1232,22067052,-6,14,14
1233,22070504,-6,12,13
1234,22073940,-7,11,12
1235,22077380,-7,9,12
1236,22080804,-7,8,11
1237,22084224,-6,6,10
1238,22087644,-6,4,9
1239,22091048,-6,2,8
1240,22094448,-6,0,7
1241,22097844,-6,-1,6
1242,22101264,-6,-4,5
1243,22104696,-6,-4,4
1244,22108108,-5,-5,3
1245,22114720,-5,-8,1
1246,22118140,-5,-9,1
1247,22121572,-5,-10,0
1248,22125008,-5,-11,-0
1249,22128472,-5,-11,-0
1250,22131920,-5,-11,-1
1251,22135376,-5,-11,-1
1252,22138852,-4,-11,-1
1253,22142320,-4,-10,-1
1254,22145792,-4,-10,-1
1255,22149260,-4,-10,-1
1256,22152732,-4,-10,-2
1257,22156212,-4,-10,-2
1258,22159676,-4,-10,-3
1259,22163144,-4,-9,-3
1260,22166612,-5,-9,-4
1261,22170064,-5,-9,-5
1262,22173520,-6,-9,-6
1263,22176980,-5,-8,-6
1264,22180436,-3,-5,-5
1265,22183888,-3,-3,-4
1266,22187360,-3,-1,-2
1267,22193972,-2,1,-1
1268,22197384,-1,1,-0
1269,22200760,-1,2,1
1270,22204132,0,2,2
1271,22207524,0,3,2
1272,22210896,0,3,2
1273,22214256,1,2,3
1274,22217628,2,2,3
1275,22221016,3,2,3
1276,22224404,3,2,2
1277,22227772,3,2,2
1278,22231164,3,2,1
1279,22234528,4,3,1
1280,22237908,5,-1,1
1281,22241308,4,-0,1
1282,22244688,6,-2,1
1283,22248088,6,-1,1
1284,22251480,7,-3,1
1285,22254892,6,-4,0
1286,22258300,6,-5,1
1287,22261704,7,-4,1
1288,22265092,7,-4,1
1289,22268492,7,-3,2
1290,22271880,6,-2,2
1291,22275276,6,-1,2
1292,22281876,5,0,1
1293,22285264,4,2,1
1294,22288660,3,4,0
1295,22292032,2,4,-1
1296,22295420,1,6,-1
1297,22298820,-1,6,-3
1298,22302244,-2,7,-4
1299,22305680,-3,8,-5
1300,22309116,-6,9,-5
1301,22312560,-7,9,-6
1302,22315996,-9,10,-6
1303,22319464,-10,10,-6
1304,22322932,-11,11,-5
1305,22326424,-13,11,-4
1306,22329900,-14,11,-4
1307,22333396,-16,11,-3
1308,22336884,-17,11,-2
1309,22340368,-18,12,-3
1310,22343852,-18,11,-3
1311,22347336,-19,11,-4
1312,22350824,-19,11,-4
1313,22354296,-19,11,-4
1314,22357760,-19,11,-3
1315,22364440,-18,10,-1
1316,22367888,-17,10,0
1317,22371324,-17,9,1
1318,22374756,-15,9,1
1319,22378176,-14,8,1
1320,22381600,-13,8,1
1321,22385020,-11,8,0
1322,22388440,-10,7,0
1323,22391884,-8,6,-1
1324,22395296,-6,6,-1
1325,22398720,-4,5,-2
1326,22402152,-2,4,-2
1327,22405564,0,3,-2
1328,22408956,2,2,-2
1329,22412368,4,1,-3
1330,22415760,6,1,-3
1331,22419168,8,-0,-3
1332,22422596,9,-1,-3
1333,22426008,10,-2,-3
1334,22429452,12,-2,-3
1335,22432892,13,-3,-3
1336,22436324,14,-3,-3
1337,22439764,15,-3,-3
1338,22446280,17,-4,-2
1339,22449712,18,-4,-1
1340,22453172,18,-4,0
1341,22456608,19,-4,3
1342,22460040,19,-4,5
1343,22463480,18,-3,7
1344,22466924,18,-3,8
1345,22470356,18,-3,8
1346,22473796,18,-2,8
1347,22477228,18,-2,8
1348,22480668,18,-2,8
1349,22484120,18,-2,8
1350,22487552,17,-2,9
1351,22490976,17,-3,9
1352,22494428,18,-3,9
1353,22497860,18,-4,8
1354,22501320,17,-6,8
1355,22504780,17,-7,7
1356,22508224,16,-8,7
1357,22511684,16,-11,5
1358,22515148,15,-12,4
1359,22518616,15,-14,3
1360,22522080,14,-16,1
1361,22528592,12,-20,-0
1362,22532068,12,-22,-1
1363,22535544,11,-24,-0
1364,22539000,10,-26,1
1365,22542444,9,-28,2
1366,22545900,9,-30,3
1367,22549340,9,-31,5
1368,22552792,8,-33,6
1369,22556224,8,-33,6
1370,22559672,8,-35,7
1371,22563112,7,-36,6
1372,22566544,6,-37,6
1373,22569976,6,-38,6
1374,22573432,6,-39,5
1375,22576868,5,-40,5
1376,22580308,5,-41,5
1377,22583728,5,-41,6
1378,22587164,5,-42,5
1379,22590596,4,-42,5
1380,22594020,4,-42,5
1381,22597456,3,-41,4
1382,22600876,3,-41,4
1383,22604284,2,-41,3
1384,22610924,1,-40,2
1385,22614352,0,-40,2
1386,22617776,-1,-39,2
1387,22621224,-2,-39,1
1388,22624680,-2,-38,1
1389,22628128,-3,-37,1
1390,22631592,-4,-36,2
1391,22635044,-5,-35,2
1392,22638500,-6,-34,2
1393,22641956,-6,-33,3
1394,22645424,-7,-31,3
1395,22648904,-8,-30,3
1396,22652360,-9,-28,2
1397,22655828,-10,-26,2
1398,22659312,-10,-24,1
1399,22662780,-11,-22,1
1400,22666276,-12,-19,1
1401,22669748,-13,-17,0
1402,22673208,-14,-15,0
1403,22676692,-15,-13,1
1404,22680152,-15,-12,2
1405,22683644,-16,-10,2
1406,22690332,-18,-7,4
1407,22693800,-19,-6,5
1408,22697280,-20,-4,5
1409,22700740,-20,-3,5
1410,22704176,-21,-1,6
1411,22707620,-22,-0,6
1412,22711076,-22,1,6
1413,22714536,-23,2,6
1414,22717980,-23,3,6
1415,22721444,-23,4,7
1416,22724908,-23,5,7
1417,22728368,-24,6,7
1418,22731812,-24,7,7
1419,22735252,-24,7,8
1420,22738692,-23,8,9
1421,22742148,-23,9,9
1422,22745600,-23,9,10
1423,22749068,-23,10,11
1424,22752544,-22,10,11
1425,22756020,-21,10,12
1426,22759512,-21,10,13
1427,22763004,-21,10,13
1428,22769688,-19,10,13
1429,22773156,-18,10,13
1430,22776612,-18,9,13
1431,22780064,-17,8,14
1432,22783500,-16,8,14
1433,22786948,-15,7,15
1434,22790400,-14,6,15
1435,22793844,-13,5,16
1436,22797284,-12,5,17
1437,22800736,-11,4,18
1438,22804188,-9,3,19
1439,22807620,-8,2,20
1440,22811036,-6,1,20
1441,22814452,-5,1,21
1442,22817880,-3,0,21
1443,22821296,-2,0,21
1444,22824728,-0,0,21
1445,22828148,1,0,20
1446,22831564,3,1,19
1447,22834972,4,1,18
1448,22838388,5,2,16
1449,22841812,6,1,15
1450,22845228,8,2,14
1451,22851848,10,3,15
1452,22855280,12,3,15
1453,22858724,13,4,15
1454,22862176,14,4,15
1455,22865600,16,5,14
1456,22869044,17,5,14
1457,22872476,18,5,14
1458,22875904,18,5,13
1459,22879360,19,5,13
1460,22882792,20,6,12
1461,22886220,20,6,11
1462,22889648,21,7,11
1463,22893064,21,7,9
1464,22896480,21,7,9
1465,22899900,22,8,9
1466,22903316,22,8,9
1467,22906764,22,9,10
1468,22910216,22,10,10
1469,22913676,22,10,11
1470,22917136,22,10,11
1471,22920584,22,11,11
1472,22924040,22,11,10
1473,22927496,20,10,9
1474,22934136,19,9,8
1475,22937564,18,8,7
1476,22940984,16,7,7
1477,22944400,15,6,6
1478,22947820,13,5,5
1479,22951232,12,3,4
1480,22954636,11,2,3
1481,22958040,9,-0,2
1482,22961428,6,-2,2
1483,22964828,5,-3,1
1484,22968236,3,-5,1
1485,22971620,2,-6,1
1486,22975008,-1,-7,1
1487,22978424,-3,-7,2
1488,22981848,-4,-8,2
1489,22985276,-6,-8,3
1490,22988712,-7,-8,5
1491,22992140,-9,-8,6
1492,22995604,-10,-7,8
1493,22999080,-11,-7,10
1494,23002548,-12,-7,12
1495,23006032,-13,-6,14
1496,23009532,-14,-6,15
1497,23013028,-14,-5,17
1498,23019736,-16,-5,18
1499,23023212,-16,-4,18
1500,23026716,-15,-4,19
1501,23030196,-15,-4,19
1502,23033664,-15,-3,19
1503,23037148,-15,-3,18
1504,23040604,-15,-3,18
1505,23044076,-14,-2,17
1506,23047540,-13,-1,16
1507,23050988,-12,-1,16
1508,23054444,-11,-1,16
1509,23057896,-11,-1,16
1510,23061372,-9,-0,16
1511,23064816,-7,-0,17
1512,23068264,-6,0,18
1513,23071704,-4,0,19
1514,23075132,-3,0,20
1515,23078544,-1,1,21
1516,23081928,0,1,22
1517,23085316,2,2,22
1518,23088716,3,1,22
1519,23092116,5,2,22
1520,23098592,7,1,21
1521,23101988,8,1,21
1522,23105388,10,0,20
1523,23108816,11,0,19
1524,23112232,12,-0,19
1525,23115668,14,-0,19
1526,23119104,15,-1,19
1527,23122536,16,-2,19
1528,23125984,17,-3,20
1529,23129432,19,-3,21
1530,23132872,20,-3,21
1531,23136320,21,-4,21
1532,23139768,22,-4,20
1533,23143212,23,-4,19
1534,23146668,23,-4,18
1535,23150120,23,-3,17
1536,23153576,24,-3,15
1537,23157032,24,-3,14
1538,23160492,24,-2,12
1539,23163948,24,-1,10
1540,23167388,23,-1,9
1541,23170800,23,0,8
1542,23174228,24,1,7
1543,23180708,23,3,7
1544,23184112,23,5,7
1545,23187552,23,6,8
1546,23190984,22,8,8
1547,23194400,22,9,9
1548,23197828,23,11,9
1549,23201276,23,13,10
1550,23204744,24,15,10
1551,23208220,24,16,10
1552,23211668,25,18,10
1553,23215136,26,19,10
1554,23218612,27,19,10
1555,23222080,27,19,11
1556,23225552,26,19,12
1557,23229020,26,19,12
1558,23232488,25,18,13
1559,23235936,25,18,14
1560,23239396,23,18,15
1561,23242860,21,18,15
1562,23246308,20,19,15
1563,23249768,19,19,15
1564,23253228,18,20,15
1565,23265136,15,21,16
1566,23268596,15,22,16
1567,23272056,14,21,16
1568,23275528,12,21,15
1569,23278968,11,20,15
1570,23282412,9,20,14
1571,23285844,7,19,14
1572,23289276,5,19,14
1573,23292700,3,18,13
1574,23296120,0,17,13
1575,23299556,-3,16,13
1576,23302992,-6,15,13
1577,23306452,-10,14,12
1578,23309900,-13,13,12
1579,23313356,-16,11,11
1580,23316820,-20,10,11
1581,23320268,-23,9,11
1582,23323712,-26,8,10
1583,23327160,-28,7,10
1584,23330604,-30,6,10
1585,23334056,-32,6,11
1586,23337500,-34,5,11
1587,23340956,-35,4,11
1588,23347628,-36,4,12
1589,23351088,-36,5,13
1590,23354560,-36,5,14
1591,23358020,-36,5,14
1592,23361480,-35,5,15
1593,23364944,-34,5,16
1594,23368400,-33,5,16
1595,23371864,-32,5,17
1596,23375300,-30,4,17
1597,23378764,-28,3,17
1598,23382220,-26,2,17
1599,23385652,-24,1,17
1600,23389100,-21,-1,17
1601,23392564,-19,-2,17
1602,23396024,-17,-4,16
1603,23399508,-14,-6,15
1604,23402960,-12,-7,15
1605,23406444,-11,-9,14
1606,23409912,-10,-11,13
1607,23413416,-9,-13,12
1608,23416904,-8,-15,11
1609,23420356,-8,-17,9
1610,23427020,-8,-20,7
1611,23430484,-8,-21,6
1612,23433928,-8,-21,5
1613,23437388,-8,-22,4
1614,23440832,-8,-22,3
1615,23444268,-7,-22,3
1616,23447720,-6,-22,3
1617,23451176,-5,-22,3
1618,23454624,-4,-21,4
1619,23458084,-3,-20,5
1620,23461528,-1,-20,5
1621,23464984,-1,-19,6
1622,23468420,0,-19,7
1623,23471844,1,-19,9
1624,23475276,2,-18,9
1625,23478712,2,-19,10
1626,23482160,1,-19,10
1627,23485620,1,-20,10
1628,23489068,1,-21,11
1629,23492520,1,-22,10
1630,23495972,1,-23,10
1631,23499396,1,-24,10
1632,23506040,2,-25,9
1633,23509464,2,-25,9
1634,23512876,1,-25,9
1635,23516292,0,-25,9
1636,23519724,-1,-26,10
1637,23523208,-2,-25,10
1638,23526684,-3,-25,10
1639,23530152,-5,-25,10
1640,23533648,-6,-25,11
1641,23537124,-7,-26,11
1642,23540604,-9,-25,11
1643,23544088,-11,-25,12
1644,23547596,-13,-25,12
1645,23551108,-14,-25,13
1646,23554608,-15,-24,13
1647,23558116,-16,-25,14
1648,23561632,-17,-24,14
1649,23565136,-18,-24,15
1650,23568656,-17,-24,15
1651,23572180,-17,-24,16
1652,23575712,-17,-24,16
1653,23582436,-18,-24,16
1654,23585980,-18,-24,16
1655,23589504,-18,-24,15
1656,23593048,-18,-24,16
1657,23596588,-19,-24,16
1658,23600108,-19,-24,16
1659,23603644,-20,-24,16
1660,23607160,-20,-24,17
1661,23610692,-20,-24,18
1662,23614216,-20,-23,19
1663,23617752,-20,-23,20
1664,23621272,-20,-22,22
1665,23624808,-19,-22,24
1666,23628336,-19,-22,26
1667,23631864,-18,-21,27
1668,23635380,-17,-21,29
1669,23638876,-17,-21,31
1670,23642404,-15,-21,32
1671,23645928,-15,-21,33
1672,23649456,-14,-21,35
1673,23652972,-13,-20,36
1674,23659684,-12,-18,38
1675,23663196,-11,-17,39
1676,23666720,-10,-16,39
1677,23670224,-9,-15,40
1678,23673708,-9,-13,41
1679,23677180,-8,-12,41
1680,23680652,-7,-11,41
1681,23684136,-6,-10,41
1682,23687588,-5,-8,41
1683,23691024,-3,-7,40
1684,23694488,-2,-6,40
1685,23697924,1,-4,39
1686,23701340,3,-3,39
1687,23704768,5,-3,39
1688,23708196,7,-2,39
1689,23711624,9,-2,39
1690,23715052,12,-1,39
1691,23718484,14,-0,39
1692,23721920,17,0,38
1693,23725348,18,1,39
1694,23728756,21,1,38
1695,23732176,22,2,38
1696,23738692,24,3,38
1697,23742128,25,3,38
1698,23745580,24,3,37
1699,23749024,24,3,37
1700,23752488,24,3,37
1701,23755944,23,3,37
1702,23759396,22,3,37
1703,23762844,22,2,37
1704,23766296,22,2,38
1705,23769724,22,2,38
1706,23773164,23,2,38
1707,23776596,22,1,39
1708,23780052,23,1,39
1709,23783524,23,1,40
1710,23786976,24,1,41
1711,23790416,24,0,41
1712,23793872,23,-0,41
1713,23797340,23,-1,41
1714,23800788,23,-1,41
1715,23804248,22,-2,41
1716,23807708,22,-3,41
1717,23811184,21,-4,41
1718,23814664,20,-4,40
1719,23821328,19,-6,39
1720,23824788,18,-6,38
1721,23828256,17,-7,38
1722,23831736,16,-7,38
1723,23835208,15,-7,37
1724,23838668,15,-7,37
1725,23842168,14,-7,37
1726,23845628,14,-7,37
1727,23849104,13,-7,37
1728,23852568,13,-7,38
1729,23856032,12,-7,38
1730,23859508,12,-7,38
1731,23862984,12,-7,38
1732,23866468,11,-7,39
1733,23869948,11,-7,39
1734,23873424,12,-7,40
1735,23876900,12,-7,41
1736,23880356,13,-7,41
1737,23883828,14,-7,42
1738,23887284,15,-7,43
1739,23890748,16,-7,45
1740,23894224,16,-6,46
1741,23900896,17,-5,48
1742,23904364,18,-5,49
1743,23907828,18,-4,49
1744,23911300,17,-4,50
1745,23914756,17,-3,50
1746,23918196,17,-1,50
1747,23921640,17,-0,50
1748,23925088,16,2,50
1749,23928540,15,3,49
1750,23931992,12,3,49
1751,23935452,11,3,49
1752,23938904,10,4,49
1753,23942348,8,4,49
1754,23945780,6,3,49
1755,23949208,5,3,49
1756,23952632,4,2,49
1757,23956016,2,2,49
1758,23959428,-1,0,48
1759,23962864,-3,-1,47
1760,23966328,-3,-2,46
1761,23969804,-4,-4,46
1762,23973264,-3,-5,45
1763,23976740,-2,-5,45
1764,23983416,-0,-6,45
1765,23986896,1,-6,45
1766,23990348,2,-6,45
1767,23993796,2,-6,46
1768,23997248,3,-5,46
1769,24000696,3,-5,47
1770,24004132,4,-4,47
1771,24007568,4,-4,48
1772,24011012,4,-3,48
1773,24014464,4,-3,49
1774,24017900,4,-3,49
1775,24021340,3,-3,50
1776,24024776,3,-4,50
1777,24028224,2,-4,50
1778,24031644,1,-5,50
1779,24035072,1,-5,51
1780,24038516,0,-5,51
1781,24041960,0,-5,52
1782,24045400,-0,-5,53
1783,24048856,0,-6,54
1784,24052268,2,-5,55
1785,24055732,5,-5,56
1786,24059176,7,-5,58
1787,24065812,14,-4,62
1788,24069296,18,-4,64
1789,24072760,22,-4,66
1790,24076240,26,-4,68
1791,24079724,29,-3,69
1792,24083192,31,-3,70
1793,24086668,33,-3,71
1794,24090132,33,-3,71
1795,24093616,32,-2,70
1796,24097088,31,-2,69
1797,24100532,28,-1,67
1798,24103980,25,-1,65
1799,24107428,22,-1,63
1800,24110860,19,-0,61
1801,24114316,15,-0,59
1802,24117760,11,-0,57
1803,24121196,8,-0,55
1804,24124632,4,0,53
1805,24128028,2,0,51
1806,24131440,-2,0,49
1807,24134864,-4,0,48
1808,24138292,-7,0,47
1809,24141712,-9,0,46
1810,24148340,-13,0,45
1811,24151776,-14,0,45
1812,24155224,-15,0,45
1813,24158664,-15,0,45
1814,24162092,-15,0,46
1815,24165536,-15,0,46
1816,24168980,-15,1,47
1817,24172424,-15,1,48
1818,24175868,-15,1,49
1819,24179320,-15,2,50
1820,24182768,-15,2,51
1821,24186212,-16,2,52
1822,24189664,-17,2,53
1823,24193132,-17,2,54
1824,24196580,-18,2,54
1825,24200040,-19,2,54
1826,24203492,-19,1,54
1827,24206944,-20,1,53
1828,24210408,-21,0,53
1829,24213876,-21,-0,52
1830,24217336,-22,-1,51
1831,24220808,-21,-1,50
1832,24227476,-21,-2,47
1833,24230960,-21,-2,46
1834,24234436,-20,-2,45
1835,24237916,-18,-2,44
1836,24241384,-17,-2,44
1837,24244856,-15,-2,44
1838,24248344,-12,-2,44
1839,24251800,-9,-2,45
1840,24255248,-6,-2,46
1841,24258700,-3,-2,47
1842,24262148,-0,-1,48
1843,24265588,2,-0,49
1844,24269020,4,-0,50
1845,24272436,8,1,51
1846,24275856,10,2,52
1847,24279296,11,2,52
1848,24282724,12,3,52
1849,24286164,14,3,53
1850,24289616,15,3,53
1851,24293068,16,4,53
1852,24296524,17,5,53
1853,24299972,17,5,53
1854,24306632,19,5,53
1855,24310088,20,6,52
1856,24313524,19,6,52
1857,24316976,19,7,51
1858,24320424,19,7,51
1859,24323864,20,7,50
1860,24327336,19,8,50
1861,24330780,19,8,50
1862,24334236,18,8,50
1863,24337684,17,7,49
1864,24341144,16,7,49
1865,24344584,15,7,48
1866,24348036,14,7,47
1867,24351456,12,6,46
1868,24354920,10,5,46
1869,24358352,8,4,46
1870,24361780,7,3,45
1871,24365216,5,2,45
1872,24368628,4,1,44
1873,24372036,4,0,44
1874,24375448,3,-1,43
1875,24378884,3,-2,43
1876,24382332,3,-3,43
1877,24385768,3,-4,42
1878,24392132,3,-4,41
1879,24395556,2,-5,41
1880,24399000,1,-5,41
1881,24402444,-0,-5,40
1882,24405896,-1,-5,40
1883,24409348,-1,-4,40
1884,24412828,-2,-4,40
1885,24416296,-4,-3,39
1886,24419756,-5,-3,39
1887,24423204,-6,-2,39
1888,24426672,-7,-1,38
1889,24430120,-8,-1,38
1890,24433588,-9,-0,38
1891,24437064,-10,0,37
1892,24440508,-10,1,37
1893,24443960,-10,1,38
1894,24447412,-10,1,38
1895,24450868,-11,1,38
1896,24454320,-12,2,38
1897,24457768,-12,2,38
1898,24461212,-11,1,38
1899,24464660,-11,2,38
1900,24471152,-11,2,37
1901,24474596,-10,2,37
1902,24478052,-10,2,36
1903,24481488,-8,2,36
1904,24484936,-8,2,35
1905,24488360,-7,2,35
1906,24491796,-6,2,35
1907,24495228,-5,2,34
1908,24498648,-4,2,34
1909,24502076,-4,2,34
1910,24505520,-3,2,34
1911,24508940,-2,2,34
1912,24512364,-2,1,34
1913,24515772,-1,1,34
1914,24519188,-0,1,34
1915,24522596,0,1,33
1916,24525984,0,0,33
1917,24529372,1,0,33
1918,24532776,3,-0,32
1919,24536212,3,-1,32
1920,24539632,4,-1,31
1921,24543060,5,-1,30
1922,24546480,5,-1,29
1923,24549904,6,-1,29
1924,24556536,6,-1,27
1925,24559964,6,-1,27
1926,24563388,7,-1,26
1927,24566820,7,-0,26
1928,24570244,7,-0,26
1929,24573688,7,0,26
1930,24577104,7,0,26
1931,24580504,7,0,26
1932,24583908,7,0,26
1933,24587324,6,1,26
1934,24590740,6,1,26
1935,24594144,5,1,25
1936,24597560,5,1,25
1937,24600972,5,1,25
1938,24604384,4,2,24
1939,24607804,2,1,24
1940,24611192,2,2,23
1941,24614580,1,2,22
1942,24617972,0,2,22
1943,24621384,-1,1,21
1944,24624784,-1,1,20
1945,24628196,-2,1,20
1946,24631628,-2,0,19
1947,24635060,-3,-0,18
1948,24641696,-4,-2,17
1949,24645140,-5,-2,16
1950,24648588,-6,-3,16
1951,24652044,-7,-3,15
1952,24655504,-7,-4,14
1953,24658956,-8,-4,12
1954,24662412,-9,-4,10
1955,24665860,-9,-4,9
1956,24669320,-9,-4,7
1957,24672748,-8,-4,5
1958,24676192,-7,-4,4
1959,24679644,-6,-4,2
1960,24683068,-5,-4,1
1961,24686512,-4,-4,0
1962,24689956,-2,-4,-1
1963,24693376,-1,-5,-2
1964,24696812,0,-5,-3
1965,24700232,2,-5,-3
1966,24703668,3,-4,-4
1967,24707108,5,-4,-4
1968,24710556,6,-4,-5
1969,24713976,8,-4,-5
1970,24720600,10,-3,-6
1971,24724056,11,-3,-6
1972,24727520,12,-2,-7
1973,24730964,12,-2,-8
1974,24734400,13,-2,-9
1975,24737852,13,-1,-10
1976,24741304,13,-1,-11
1977,24744764,13,-1,-12
1978,24748240,14,-1,-13
1979,24751692,14,-1,-14
1980,24755164,13,-1,-15
1981,24758628,12,-1,-16
1982,24762088,11,-1,-17
1983,24765548,10,-1,-18
1984,24769004,9,-2,-19
1985,24772452,7,-3,-21
1986,24775916,5,-3,-22
1987,24779360,4,-4,-23
1988,24782808,2,-5,-25
1989,24786264,1,-5,-26
1990,24789720,-0,-6,-28
1991,24793192,-1,-6,-30
1992,24799864,-3,-7,-33
1993,24803360,-3,-8,-35
1994,24806836,-4,-8,-37
1995,24810312,-5,-9,-38
1996,24813828,-5,-10,-40
1997,24817336,-7,-11,-41
1998,24820860,-8,-12,-42
1999,24824368,-9,-13,-43
2000,24827876,-10,-13,-44
2001,24831436,-11,-14,-46
2002,24834988,-12,-15,-47
2003,24838548,-14,-16,-49
2004,24842080,-15,-16,-51
2005,24845628,-16,-17,-53
2006,24849160,-17,-18,-56
2007,24852700,-18,-18,-58
2008,24856248,-19,-19,-61
2009,24859808,-19,-20,-64
2010,24863340,-19,-20,-67
2011,24866884,-19,-20,-71
2012,24873608,-20,-21,-76
2013,24877156,-20,-21,-79
2014,24880684,-21,-21,-82
2015,24884208,-22,-21,-84
2016,24887744,-23,-21,-86
2017,24891272,-24,-21,-87
2018,24894820,-25,-20,-89
2019,24898364,-26,-19,-90
2020,24901892,-26,-18,-91
2021,24905436,-27,-17,-92
2022,24908992,-27,-16,-92
2023,24912524,-27,-15,-93
2024,24916076,-27,-14,-92
2025,24919600,-26,-13,-92
2026,24923132,-25,-12,-91
2027,24926652,-24,-12,-90
